Path
"[388685, 388496, 388205, 388477, 388466]"
"[126330, 148890, 132979, 126329, 115284, 112677, 112681, 112680, 112679]"
"[677004, 676995, 676847]"
"[121524, 62161, 61747]"
"[647718, 188687, 122156]"
"[176471, 84419, 84570, 56114]"
"[356456, 356204]"
"[116150, 115888, 70164]"
"[76981, 62441]"
"[80456, 49456]"
"[156292, 144740]"
"[98545, 81486]"
"[169543, 160924, 121693]"
"[99646, 40986]"
"[92499, 92021, 90251, 86202]"
"[351216, 351215, 306470, 200046, 284095, 278369]"
"[84419, 84418]"
"[47286, 47287]"
"[289573, 288966, 289428, 289383, 288961, 289072, 152224, 121571]"
"[620165, 509650, 145236]"
"[126138, 124104]"
"[67214, 68880, 67307, 68672]"
"[133967, 90130, 75747, 75732, 67601, 67800]"
"[68601, 71825, 59359]"
"[130708, 131327]"
"[45008, 44277]"
"[52740, 299085, 152224, 218664, 218666, 196198]"
"[41177, 40954]"
"[40989, 40988, 40987, 40986]"
"[114262, 74504]"
"[102944, 89781]"
"[48341, 47930, 47884]"
"[370805, 60020]"
"[63191, 63362]"
"[359358, 256237, 233167, 254012, 232292, 231286]"
"[45975, 46336, 45974]"
"[91210, 48641]"
"[300676, 230055]"
"[96184, 46848]"
"[135517, 131475]"
"[54042, 54041, 47868]"
"[656569, 518889, 483229, 473867, 448266]"
"[77404, 77401, 73699]"
"[54121, 53331]"
"[48745, 49273, 49271]"
"[112517, 112464]"
"[68601, 71825, 59359]"
"[105700, 93140, 58286, 53244]"
"[266673, 266670]"
"[58785, 57879]"
"[205834, 218936, 218012]"
"[54623, 54758]"
"[152224, 246999, 121572]"
"[258020, 277990, 168024]"
"[73301, 52211]"
"[134205, 52268, 52257, 52260]"
"[56183, 56190]"
"[66029, 66955]"
"[634515, 634514, 634512, 630297]"
"[220170, 220176]"
"[70680, 70679]"
"[55693, 55692]"
"[197608, 192348, 181035, 73202, 57711, 57921]"
"[58478, 58095]"
"[57514, 57373]"
"[178588, 62593, 67780]"
"[73202, 57711, 57921]"
"[76160, 73943]"
"[74218, 67226, 63641, 61748, 58860]"
"[112700, 98692, 77549]"
"[146603, 146572, 127633, 58371]"
"[61892, 65833, 65834, 63992]"
"[60652, 59287]"
"[62571, 59169]"
"[90165, 88077]"
"[136986, 123665, 103732]"
"[75830, 63365, 63586, 61017]"
"[132023, 132022, 132021, 132020]"
"[66242, 66246]"
"[62454, 59560, 58398, 60323, 60322]"
"[239400, 239456, 230289, 228730, 231883, 229725, 227650, 229421]"
"[72258, 68800]"
"[97883, 94825]"
"[69552, 62839]"
"[199609, 199239]"
