team,intersection,status
puppetopenstack,35.483870967741936,Core
puppetopenstack,31.506849315068493,Core
puppetopenstack,20.95808383233533,Core
puppetopenstack,26.86567164179105,Core
puppetopenstack,25.84269662921348,Core
puppetopenstack,31.36094674556213,Core
puppetopenstack,24.62686567164179,Core
puppetopenstack,29.12087912087912,Core
puppetopenstack,15.384615384615383,Core
puppetopenstack,33.333333333333336,Core
puppetopenstack,36.71497584541063,Core
puppetopenstack,21.468926553672315,Core
puppetopenstack,18.404907975460123,Core
puppetopenstack,7.006369426751593,Core
puppetopenstack,14.383561643835616,Core
puppetopenstack,32.64248704663213,Core
puppetopenstack,34.97757847533632,Core
puppetopenstack,35.55555555555556,Core
puppetopenstack,33.142857142857146,Core
puppetopenstack,20.64516129032258,Core
puppetopenstack,33.888888888888886,Core
puppetopenstack,16.265060240963855,Core
puppetopenstack,22.839506172839503,Core
puppetopenstack,17.006802721088434,Core
puppetopenstack,11.920529801324504,Core
puppetopenstack,10.526315789473683,Core
puppetopenstack,20.0,Core
puppetopenstack,8.219178082191782,Core
puppetopenstack,15.436241610738255,Core
puppetopenstack,17.449664429530202,Core
puppetopenstack,12.92517006802721,Core
puppetopenstack,26.570048309178745,Core
puppetopenstack,9.469696969696969,Core
puppetopenstack,22.535211267605632,Core
puppetopenstack,8.239700374531836,Core
puppetopenstack,40.0,Core
puppetopenstack,21.75438596491228,Core
puppetopenstack,29.93630573248408,Core
puppetopenstack,29.81366459627329,Core
puppetopenstack,30.28391167192429,Core
puppetopenstack,32.020997375328086,Core
puppetopenstack,14.642857142857142,Core
puppetopenstack,25.925925925925927,Core
puppetopenstack,17.465753424657535,Core
puppetopenstack,19.649122807017545,Core
puppetopenstack,29.166666666666668,Core
puppetopenstack,38.262910798122064,Core
puppetopenstack,15.43859649122807,Core
puppetopenstack,20.938628158844764,Core
puppetopenstack,26.018808777429467,Core
puppetopenstack,16.37630662020906,Core
puppetopenstack,13.043478260869565,Core
puppetopenstack,6.296296296296297,Core
puppetopenstack,5.925925925925926,Core
puppetopenstack,22.54901960784314,Core
puppetopenstack,33.333333333333336,Core
puppetopenstack,23.05084745762712,Core
puppetopenstack,22.22222222222222,Core
puppetopenstack,12.915129151291511,Core
puppetopenstack,22.866894197952217,Core
puppetopenstack,11.03202846975089,Core
puppetopenstack,15.636363636363637,Core
puppetopenstack,9.398496240601505,Core
puppetopenstack,7.462686567164179,Core
puppetopenstack,5.904059040590406,Core
puppetopenstack,13.666666666666666,Core
puppetopenstack,4.924242424242424,Core
puppetopenstack,8.98876404494382,Core
puppetopenstack,10.112359550561798,Core
puppetopenstack,7.547169811320755,Core
puppetopenstack,23.7012987012987,Core
puppetopenstack,20.61855670103093,Core
puppetopenstack,38.095238095238095,Core
puppetopenstack,12.43523316062176,Core
puppetopenstack,19.587628865979383,Core
puppetopenstack,14.935064935064934,Core
puppetopenstack,10.0,Core
puppetopenstack,13.75,Core
puppetopenstack,7.936507936507937,Core
puppetopenstack,30.43478260869565,Core
puppetopenstack,15.32258064516129,Core
puppetopenstack,17.894736842105264,Core
puppetopenstack,19.565217391304348,Core
puppetopenstack,6.575342465753424,Core
puppetopenstack,7.831325301204819,Core
puppetopenstack,30.666666666666668,Core
puppetopenstack,18.181818181818183,Core
puppetopenstack,12.5,Core
puppetopenstack,19.76744186046512,Core
puppetopenstack,24.615384615384617,Core
puppetopenstack,24.444444444444443,Core
puppetopenstack,30.952380952380956,Core
puppetopenstack,18.0327868852459,Core
puppetopenstack,13.173652694610778,Core
puppetopenstack,14.782608695652174,Core
puppetopenstack,18.62745098039216,Core
puppetopenstack,33.92857142857143,Core
puppetopenstack,13.157894736842104,Core
puppetopenstack,32.78688524590164,Core
puppetopenstack,22.535211267605632,Core
puppetopenstack,39.53488372093023,Core
puppetopenstack,32.55813953488372,Core
puppetopenstack,40.0,Core
puppetopenstack,13.402061855670103,Core
puppetopenstack,39.39393939393939,Core
puppetopenstack,36.36363636363637,Core
puppetopenstack,50.0,Core
puppetopenstack,35.0,Core
puppetopenstack,11.940298507462687,Core
puppetopenstack,19.387755102040817,Core
puppetopenstack,28.37209302325581,Core
puppetopenstack,37.79527559055118,Core
puppetopenstack,34.09090909090909,Core
puppetopenstack,30.851063829787236,Core
puppetopenstack,31.693989071038253,Core
puppetopenstack,21.69117647058824,Core
puppetopenstack,28.448275862068964,Core
puppetopenstack,37.41496598639456,Core
puppetopenstack,31.53846153846154,Core
puppetopenstack,31.00775193798449,Core
puppetopenstack,16.971279373368148,Core
puppetopenstack,19.82758620689655,Core
puppetopenstack,24.603174603174605,Core
puppetopenstack,34.710743801652896,Core
puppetopenstack,30.681818181818183,Core
puppetopenstack,24.615384615384617,Core
puppetopenstack,21.73913043478261,Core
puppetopenstack,7.4766355140186915,Core
puppetopenstack,17.52577319587629,Core
puppetopenstack,34.437086092715234,Core
puppetopenstack,31.21693121693122,Core
puppetopenstack,31.724137931034484,Core
puppetopenstack,41.732283464566926,Core
puppetopenstack,30.097087378640776,Core
puppetopenstack,29.655172413793103,Core
puppetopenstack,20.689655172413797,Core
puppetopenstack,31.53153153153153,Core
puppetopenstack,25.26315789473684,Core
puppetopenstack,17.171717171717173,Core
puppetopenstack,16.161616161616163,Core
puppetopenstack,28.03030303030303,Core
puppetopenstack,17.97752808988764,Core
puppetopenstack,19.0,Core
puppetopenstack,19.607843137254903,Core
puppetopenstack,21.50537634408602,Core
puppetopenstack,28.22085889570552,Core
puppetopenstack,12.43523316062176,Core
puppetopenstack,22.105263157894736,Core
puppetopenstack,14.935064935064934,Core
puppetopenstack,12.650602409638552,Core
puppetopenstack,13.75,Core
puppetopenstack,9.236947791164658,Core
puppetopenstack,30.43478260869565,Core
puppetopenstack,14.4,Core
puppetopenstack,24.444444444444443,Core
puppetopenstack,22.22222222222222,Core
puppetopenstack,6.575342465753424,Core
puppetopenstack,7.5075075075075075,Core
puppetopenstack,25.64102564102564,Core
puppetopenstack,22.352941176470587,Core
puppetopenstack,14.76510067114094,Core
puppetopenstack,24.09638554216868,Core
puppetopenstack,24.615384615384617,Core
puppetopenstack,16.666666666666668,Core
puppetopenstack,27.906976744186046,Core
puppetopenstack,18.0327868852459,Core
puppetopenstack,12.5,Core
puppetopenstack,17.857142857142858,Core
puppetopenstack,19.8019801980198,Core
puppetopenstack,38.888888888888886,Core
puppetopenstack,16.216216216216218,Core
puppetopenstack,30.64516129032258,Core
puppetopenstack,27.94117647058824,Core
puppetopenstack,39.53488372093023,Core
puppetopenstack,35.714285714285715,Core
puppetopenstack,33.333333333333336,Core
puppetopenstack,14.583333333333334,Core
puppetopenstack,31.428571428571427,Core
puppetopenstack,46.34146341463415,Core
puppetopenstack,43.18181818181818,Core
puppetopenstack,45.94594594594594,Core
puppetopenstack,14.50381679389313,Core
puppetopenstack,27.314814814814813,Core
puppetopenstack,37.142857142857146,Core
puppetopenstack,35.68627450980392,Core
puppetopenstack,34.78260869565217,Core
puppetopenstack,35.53459119496856,Core
puppetopenstack,20.28985507246377,Core
puppetopenstack,29.05982905982906,Core
puppetopenstack,22.624434389140276,Core
puppetopenstack,24.53703703703704,Core
puppetopenstack,32.367149758454104,Core
puppetopenstack,37.13527851458886,Core
puppetopenstack,22.38095238095238,Core
puppetopenstack,30.1980198019802,Core
puppetopenstack,34.69387755102041,Core
puppetopenstack,24.170616113744074,Core
puppetopenstack,13.744075829383888,Core
puppetopenstack,8.040201005025125,Core
puppetopenstack,8.629441624365482,Core
puppetopenstack,27.310924369747895,Core
puppetopenstack,39.75903614457831,Core
puppetopenstack,29.33333333333333,Core
puppetopenstack,28.440366972477065,Core
puppetopenstack,18.181818181818183,Core
puppetopenstack,27.43362831858407,Core
puppetopenstack,15.384615384615383,Core
puppetopenstack,21.782178217821784,Core
puppetopenstack,12.88659793814433,Core
puppetopenstack,9.64467005076142,Core
puppetopenstack,8.040201005025125,Core
puppetopenstack,16.956521739130434,Core
puppetopenstack,7.894736842105263,Core
puppetopenstack,12.88659793814433,Core
puppetopenstack,14.43298969072165,Core
puppetopenstack,11.518324607329845,Core
puppetopenstack,30.93220338983051,Core
puppetopenstack,32.02247191011236,Core
puppetopenstack,27.604166666666668,Core
puppetopenstack,30.43478260869565,Core
puppetopenstack,23.59550561797753,Core
puppetopenstack,32.142857142857146,Core
puppetopenstack,32.23684210526316,Core
puppetopenstack,34.92063492063492,Core
puppetopenstack,34.4,Core
puppetopenstack,16.710182767624023,Core
puppetopenstack,19.197707736389685,Core
puppetopenstack,22.834645669291337,Core
puppetopenstack,38.46153846153846,Core
puppetopenstack,29.37853107344633,Core
puppetopenstack,26.771653543307085,Core
puppetopenstack,21.92982456140351,Core
puppetopenstack,7.547169811320755,Core
puppetopenstack,16.49484536082474,Core
puppetopenstack,35.57046979865772,Core
puppetopenstack,30.687830687830687,Core
puppetopenstack,35.714285714285715,Core
puppetopenstack,38.75968992248062,Core
puppetopenstack,34.343434343434346,Core
puppetopenstack,35.507246376811594,Core
puppetopenstack,23.00884955752212,Core
puppetopenstack,35.51401869158879,Core
puppetopenstack,21.649484536082475,Core
puppetopenstack,16.161616161616163,Core
puppetopenstack,15.151515151515152,Core
puppetopenstack,24.444444444444443,Core
puppetopenstack,14.285714285714286,Core
puppetopenstack,20.40816326530612,Core
puppetopenstack,26.041666666666668,Core
puppetopenstack,20.43010752688172,Core
puppetopenstack,28.395061728395063,Core
puppetopenstack,34.801762114537446,Core
puppetopenstack,36.199095022624434,Core
puppetopenstack,32.993197278911566,Core
puppetopenstack,22.22222222222222,Core
puppetopenstack,29.702970297029704,Core
puppetopenstack,26.229508196721312,Core
puppetopenstack,28.651685393258425,Core
puppetopenstack,27.95969773299748,Core
puppetopenstack,31.76795580110497,Core
puppetopenstack,20.55555555555556,Core
puppetopenstack,33.532934131736525,Core
puppetopenstack,33.64055299539171,Core
puppetopenstack,22.65193370165746,Core
puppetopenstack,14.285714285714286,Core
puppetopenstack,8.024691358024691,Core
puppetopenstack,11.538461538461538,Core
puppetopenstack,32.1608040201005,Core
puppetopenstack,38.73873873873874,Core
puppetopenstack,32.804232804232804,Core
puppetopenstack,33.333333333333336,Core
puppetopenstack,20.496894409937887,Core
puppetopenstack,29.166666666666668,Core
puppetopenstack,18.34319526627219,Core
puppetopenstack,25.60975609756097,Core
puppetopenstack,14.743589743589745,Core
puppetopenstack,10.69182389937107,Core
puppetopenstack,10.759493670886076,Core
puppetopenstack,18.04123711340206,Core
puppetopenstack,8.552631578947368,Core
puppetopenstack,11.875,Core
puppetopenstack,17.419354838709676,Core
puppetopenstack,11.612903225806452,Core
puppetopenstack,26.29107981220657,Core
puppetopenstack,31.779661016949152,Core
puppetopenstack,33.666666666666664,Core
puppetopenstack,17.741935483870968,Core
puppetopenstack,25.34562211981567,Core
puppetopenstack,22.959183673469383,Core
puppetopenstack,26.455026455026456,Core
puppetopenstack,26.034063260340638,Core
puppetopenstack,28.835978835978835,Core
puppetopenstack,15.816326530612244,Core
puppetopenstack,30.89887640449438,Core
puppetopenstack,36.98630136986301,Core
puppetopenstack,22.105263157894736,Core
puppetopenstack,16.666666666666668,Core
puppetopenstack,6.936416184971098,Core
puppetopenstack,10.843373493975903,Core
puppetopenstack,25.229357798165136,Core
puppetopenstack,37.06896551724138,Core
puppetopenstack,30.5,Core
puppetopenstack,27.551020408163264,Core
puppetopenstack,18.6046511627907,Core
puppetopenstack,30.96446700507614,Core
puppetopenstack,13.513513513513514,Core
puppetopenstack,22.033898305084747,Core
puppetopenstack,12.5,Core
puppetopenstack,10.714285714285714,Core
puppetopenstack,6.936416184971098,Core
puppetopenstack,18.31683168316832,Core
puppetopenstack,6.0606060606060606,Core
puppetopenstack,11.176470588235292,Core
puppetopenstack,12.941176470588236,Core
puppetopenstack,10.909090909090908,Core
puppetopenstack,26.244343891402718,Core
puppetopenstack,29.83606557377049,Core
puppetopenstack,20.2247191011236,Core
puppetopenstack,28.98550724637681,Core
puppetopenstack,28.961748633879782,Core
puppetopenstack,31.46067415730337,Core
puppetopenstack,26.354679802955665,Core
puppetopenstack,28.877005347593585,Core
puppetopenstack,21.978021978021975,Core
puppetopenstack,31.791907514450862,Core
puppetopenstack,32.88288288288288,Core
puppetopenstack,27.528089887640448,Core
puppetopenstack,22.02380952380953,Core
puppetopenstack,8.433734939759036,Core
puppetopenstack,11.180124223602483,Core
puppetopenstack,30.097087378640776,Core
puppetopenstack,34.33476394849785,Core
puppetopenstack,29.29292929292929,Core
puppetopenstack,36.87150837988827,Core
puppetopenstack,22.085889570552148,Core
puppetopenstack,31.088082901554404,Core
puppetopenstack,18.4971098265896,Core
puppetopenstack,24.85207100591716,Core
puppetopenstack,15.0,Core
puppetopenstack,13.836477987421384,Core
puppetopenstack,10.429447852760736,Core
puppetopenstack,20.61855670103093,Core
puppetopenstack,8.280254777070065,Core
puppetopenstack,14.285714285714286,Core
puppetopenstack,16.875,Core
puppetopenstack,12.658227848101266,Core
puppetopenstack,25.114155251141558,Core
puppetopenstack,15.151515151515152,Core
puppetopenstack,21.016949152542374,Core
puppetopenstack,19.41391941391941,Core
puppetopenstack,19.55719557195572,Core
puppetopenstack,31.08695652173913,Core
puppetopenstack,36.8421052631579,Core
puppetopenstack,14.285714285714286,Core
puppetopenstack,23.25581395348837,Core
puppetopenstack,40.0,Core
puppetopenstack,18.726591760299627,Core
puppetopenstack,13.461538461538462,Core
puppetopenstack,7.142857142857143,Core
puppetopenstack,7.6,Core
puppetopenstack,23.87543252595156,Core
puppetopenstack,33.88704318936877,Core
puppetopenstack,28.62453531598513,Core
puppetopenstack,21.3768115942029,Core
puppetopenstack,15.139442231075698,Core
puppetopenstack,23.826714801444044,Core
puppetopenstack,11.742424242424242,Core
puppetopenstack,16.216216216216218,Core
puppetopenstack,10.040160642570282,Core
puppetopenstack,7.968127490039841,Core
puppetopenstack,6.299212598425197,Core
puppetopenstack,12.89198606271777,Core
puppetopenstack,4.838709677419355,Core
puppetopenstack,8.73015873015873,Core
puppetopenstack,10.8,Core
puppetopenstack,8.502024291497976,Core
puppetopenstack,22.97297297297297,Core
puppetopenstack,25.899280575539567,Core
puppetopenstack,30.90909090909091,Core
puppetopenstack,32.71028037383178,Core
puppetopenstack,11.375661375661377,Core
puppetopenstack,12.39193083573487,Core
puppetopenstack,27.45098039215686,Core
puppetopenstack,28.30188679245283,Core
puppetopenstack,17.341040462427745,Core
puppetopenstack,22.727272727272727,Core
puppetopenstack,26.96629213483146,Core
puppetopenstack,11.39240506329114,Core
puppetopenstack,19.17808219178082,Core
puppetopenstack,28.46715328467153,Core
puppetopenstack,19.45945945945946,Core
puppetopenstack,24.24242424242424,Core
puppetopenstack,27.5,Core
puppetopenstack,46.57534246575342,Core
puppetopenstack,19.25925925925926,Core
puppetopenstack,25.55555555555556,Core
puppetopenstack,32.22222222222222,Core
puppetopenstack,31.428571428571427,Core
puppetopenstack,20.27027027027027,Core
puppetopenstack,23.943661971830984,Core
puppetopenstack,18.33333333333333,Core
puppetopenstack,20.0,Core
puppetopenstack,26.02739726027397,Core
puppetopenstack,28.37837837837838,Core
puppetopenstack,26.47058823529412,Core
puppetopenstack,22.14765100671141,Core
puppetopenstack,27.096774193548388,Core
puppetopenstack,25.806451612903224,Core
puppetopenstack,16.748768472906406,Core
puppetopenstack,21.36986301369863,Core
puppetopenstack,17.307692307692307,Core
puppetopenstack,28.571428571428573,Core
puppetopenstack,25.49019607843137,Core
puppetopenstack,21.29032258064516,Core
puppetopenstack,17.73049645390071,Core
puppetopenstack,7.633587786259542,Core
puppetopenstack,11.11111111111111,Core
puppetopenstack,34.705882352941174,Core
puppetopenstack,27.44186046511628,Core
puppetopenstack,26.90058479532164,Core
puppetopenstack,33.76623376623377,Core
puppetopenstack,24.031007751937985,Core
puppetopenstack,25.88235294117647,Core
puppetopenstack,15.27777777777778,Core
puppetopenstack,27.40740740740741,Core
puppetopenstack,16.93548387096774,Core
puppetopenstack,13.6,Core
puppetopenstack,11.904761904761903,Core
puppetopenstack,23.417721518987346,Core
puppetopenstack,11.965811965811966,Core
puppetopenstack,15.07936507936508,Core
puppetopenstack,16.53543307086614,Core
puppetopenstack,15.833333333333334,Core
puppetopenstack,29.12087912087912,Core
puppetopenstack,37.81512605042017,Core
puppetopenstack,13.881748071979434,Core
puppetopenstack,17.045454545454547,Core
puppetopenstack,24.59016393442623,Core
puppetopenstack,27.41935483870968,Core
puppetopenstack,25.69832402234637,Core
puppetopenstack,28.688524590163933,Core
puppetopenstack,20.535714285714285,Core
puppetopenstack,7.84313725490196,Core
puppetopenstack,15.95744680851064,Core
puppetopenstack,29.41176470588235,Core
puppetopenstack,22.110552763819097,Core
puppetopenstack,24.83221476510067,Core
puppetopenstack,35.65891472868217,Core
puppetopenstack,38.70967741935484,Core
puppetopenstack,24.489795918367346,Core
puppetopenstack,26.16822429906542,Core
puppetopenstack,43.87755102040816,Core
puppetopenstack,22.580645161290324,Core
puppetopenstack,20.65217391304348,Core
puppetopenstack,18.27956989247312,Core
puppetopenstack,26.153846153846157,Core
puppetopenstack,12.359550561797754,Core
puppetopenstack,21.27659574468085,Core
puppetopenstack,23.157894736842103,Core
puppetopenstack,22.727272727272727,Core
puppetopenstack,25.153374233128837,Core
puppetopenstack,15.143603133159267,Core
puppetopenstack,17.478510028653297,Core
puppetopenstack,25.0,Core
puppetopenstack,32.20338983050848,Core
puppetopenstack,24.58100558659218,Core
puppetopenstack,27.049180327868854,Core
puppetopenstack,27.884615384615383,Core
puppetopenstack,6.930693069306931,Core
puppetopenstack,17.582417582417584,Core
puppetopenstack,34.24657534246575,Core
puppetopenstack,26.17801047120419,Core
puppetopenstack,31.428571428571427,Core
puppetopenstack,39.516129032258064,Core
puppetopenstack,35.1063829787234,Core
puppetopenstack,30.215827338129497,Core
puppetopenstack,24.299065420560748,Core
puppetopenstack,33.65384615384615,Core
puppetopenstack,24.444444444444443,Core
puppetopenstack,18.47826086956522,Core
puppetopenstack,20.0,Core
puppetopenstack,23.66412213740458,Core
puppetopenstack,12.64367816091954,Core
puppetopenstack,21.73913043478261,Core
puppetopenstack,21.05263157894737,Core
puppetopenstack,17.77777777777778,Core
puppetopenstack,25.46583850931677,Core
puppetopenstack,34.833659491193735,Core
puppetopenstack,13.79310344827586,Core
puppetopenstack,17.250673854447438,Core
puppetopenstack,24.257425742574256,Core
puppetopenstack,14.511873350923484,Core
puppetopenstack,12.568306010928962,Core
puppetopenstack,5.449591280653951,Core
puppetopenstack,6.043956043956044,Core
puppetopenstack,18.75,Core
puppetopenstack,26.82926829268293,Core
puppetopenstack,21.84210526315789,Core
puppetopenstack,18.01566579634465,Core
puppetopenstack,10.02710027100271,Core
puppetopenstack,22.34042553191489,Core
puppetopenstack,10.455764075067025,Core
puppetopenstack,11.466666666666669,Core
puppetopenstack,6.830601092896175,Core
puppetopenstack,6.0109289617486334,Core
puppetopenstack,5.449591280653951,Core
puppetopenstack,10.804020100502512,Core
puppetopenstack,4.143646408839779,Core
puppetopenstack,6.539509536784741,Core
puppetopenstack,8.839779005524862,Core
puppetopenstack,6.3535911602209945,Core
puppetopenstack,17.317073170731707,Core
puppetopenstack,13.714285714285714,Core
puppetopenstack,20.23809523809524,Core
puppetopenstack,30.11049723756906,Core
puppetopenstack,18.87905604719764,Core
puppetopenstack,11.078717201166182,Core
puppetopenstack,6.268656716417911,Core
puppetopenstack,6.287425149700598,Core
puppetopenstack,20.65217391304348,Core
puppetopenstack,31.805929919137466,Core
puppetopenstack,21.690140845070424,Core
puppetopenstack,19.943019943019944,Core
puppetopenstack,10.619469026548671,Core
puppetopenstack,21.1864406779661,Core
puppetopenstack,10.755813953488373,Core
puppetopenstack,13.489736070381232,Core
puppetopenstack,7.462686567164179,Core
puppetopenstack,6.567164179104478,Core
puppetopenstack,6.586826347305389,Core
puppetopenstack,11.41304347826087,Core
puppetopenstack,4.848484848484849,Core
puppetopenstack,7.462686567164179,Core
puppetopenstack,9.00900900900901,Core
puppetopenstack,6.306306306306307,Core
puppetopenstack,21.29380053908356,Core
puppetopenstack,23.07692307692308,Core
puppetopenstack,19.2090395480226,Core
puppetopenstack,28.82882882882883,Core
puppetopenstack,28.72340425531915,Core
puppetopenstack,15.662650602409638,Core
puppetopenstack,20.253164556962027,Core
puppetopenstack,21.05263157894737,Core
puppetopenstack,23.118279569892472,Core
puppetopenstack,17.80821917808219,Core
puppetopenstack,24.8062015503876,Core
puppetopenstack,29.21348314606741,Core
puppetopenstack,16.551724137931036,Core
puppetopenstack,30.107526881720432,Core
puppetopenstack,22.115384615384617,Core
puppetopenstack,28.205128205128204,Core
puppetopenstack,25.97402597402597,Core
puppetopenstack,21.518987341772156,Core
puppetopenstack,16.27906976744186,Core
puppetopenstack,17.80821917808219,Core
puppetopenstack,25.0,Core
puppetopenstack,30.37974683544304,Core
puppetopenstack,23.68421052631579,Core
puppetopenstack,16.56441717791411,Core
puppetopenstack,30.72289156626506,Core
puppetopenstack,26.271186440677965,Core
puppetopenstack,22.115384615384617,Core
puppetopenstack,9.67741935483871,Core
puppetopenstack,17.441860465116278,Core
puppetopenstack,31.944444444444443,Core
puppetopenstack,32.02247191011236,Core
puppetopenstack,36.92307692307692,Core
puppetopenstack,34.67741935483871,Core
puppetopenstack,32.967032967032964,Core
puppetopenstack,33.587786259541986,Core
puppetopenstack,23.300970873786408,Core
puppetopenstack,34.343434343434346,Core
puppetopenstack,24.705882352941178,Core
puppetopenstack,18.39080459770115,Core
puppetopenstack,12.087912087912088,Core
puppetopenstack,27.868852459016395,Core
puppetopenstack,12.195121951219512,Core
puppetopenstack,17.77777777777778,Core
puppetopenstack,22.471910112359552,Core
puppetopenstack,19.047619047619047,Core
puppetopenstack,31.543624161073826,Core
puppetopenstack,27.058823529411764,Core
puppetopenstack,17.575757575757574,Core
puppetopenstack,11.920529801324504,Core
puppetopenstack,11.258278145695364,Core
puppetopenstack,29.14572864321608,Core
puppetopenstack,36.65158371040724,Core
puppetopenstack,31.016042780748663,Core
puppetopenstack,26.486486486486488,Core
puppetopenstack,18.9873417721519,Core
puppetopenstack,29.41176470588235,Core
puppetopenstack,15.476190476190476,Core
puppetopenstack,24.22360248447205,Core
puppetopenstack,14.56953642384106,Core
puppetopenstack,11.11111111111111,Core
puppetopenstack,8.333333333333334,Core
puppetopenstack,19.25133689839572,Core
puppetopenstack,8.16326530612245,Core
puppetopenstack,13.0718954248366,Core
puppetopenstack,14.285714285714286,Core
puppetopenstack,12.83783783783784,Core
puppetopenstack,27.66990291262136,Core
puppetopenstack,26.0,Core
puppetopenstack,17.441860465116278,Core
puppetopenstack,20.48192771084337,Core
puppetopenstack,23.529411764705884,Core
puppetopenstack,23.157894736842103,Core
puppetopenstack,23.776223776223777,Core
puppetopenstack,26.7175572519084,Core
puppetopenstack,25.0,Core
puppetopenstack,23.404255319148938,Core
puppetopenstack,28.571428571428573,Core
puppetopenstack,26.923076923076923,Core
puppetopenstack,22.093023255813957,Core
puppetopenstack,22.89156626506024,Core
puppetopenstack,18.823529411764707,Core
puppetopenstack,18.3206106870229,Core
puppetopenstack,15.189873417721518,Core
puppetopenstack,23.529411764705884,Core
puppetopenstack,27.058823529411764,Core
puppetopenstack,20.73170731707317,Core
puppetopenstack,20.37037037037037,Core
puppetopenstack,9.72222222222222,Core
puppetopenstack,25.806451612903224,Core
puppetopenstack,19.285714285714285,Core
puppetopenstack,17.12707182320442,Core
puppetopenstack,20.155038759689923,Core
puppetopenstack,23.07692307692308,Core
puppetopenstack,25.64102564102564,Core
puppetopenstack,23.577235772357724,Core
puppetopenstack,23.80952380952381,Core
puppetopenstack,22.22222222222222,Core
puppetopenstack,31.746031746031747,Core
puppetopenstack,26.984126984126984,Core
puppetopenstack,23.4375,Core
puppetopenstack,16.666666666666668,Core
puppetopenstack,18.96551724137931,Core
puppetopenstack,27.692307692307693,Core
puppetopenstack,22.857142857142858,Core
puppetopenstack,26.229508196721312,Core
puppetopenstack,17.687074829931973,Core
puppetopenstack,12.76595744680851,Core
puppetopenstack,9.23076923076923,Core
puppetopenstack,8.720930232558139,Core
puppetopenstack,9.243697478991596,Core
puppetopenstack,6.25,Core
puppetopenstack,12.307692307692308,Core
puppetopenstack,6.722689075630252,Core
puppetopenstack,14.492753623188406,Core
puppetopenstack,10.38961038961039,Core
puppetopenstack,16.0,Core
puppetopenstack,14.583333333333334,Core
puppetopenstack,17.391304347826086,Core
puppetopenstack,5.882352941176471,Core
puppetopenstack,18.91891891891892,Core
puppetopenstack,16.0,Core
puppetopenstack,22.0,Core
puppetopenstack,13.043478260869565,Core
puppetopenstack,5.714285714285714,Core
puppetopenstack,14.634146341463415,Core
puppetopenstack,12.727272727272728,Core
puppetopenstack,15.178571428571429,Core
puppetopenstack,18.0,Core
puppetopenstack,24.13793103448276,Core
puppetopenstack,14.545454545454543,Core
puppetopenstack,23.80952380952381,Core
puppetopenstack,18.309859154929576,Core
puppetopenstack,29.545454545454547,Core
puppetopenstack,31.70731707317073,Core
puppetopenstack,32.5,Core
puppetopenstack,17.582417582417584,Core
puppetopenstack,30.303030303030305,Core
puppetopenstack,26.666666666666668,Core
puppetopenstack,30.43478260869565,Core
puppetopenstack,30.76923076923077,Core
puppetopenstack,12.213740458015268,Core
puppetopenstack,29.10798122065728,Core
puppetopenstack,32.121212121212125,Core
puppetopenstack,39.86486486486486,Core
puppetopenstack,26.771653543307085,Core
puppetopenstack,26.47058823529412,Core
puppetopenstack,21.014492753623188,Core
puppetopenstack,26.277372262773724,Core
puppetopenstack,20.66115702479339,Core
puppetopenstack,17.21311475409836,Core
puppetopenstack,18.33333333333333,Core
puppetopenstack,21.73913043478261,Core
puppetopenstack,11.864406779661016,Core
puppetopenstack,15.873015873015872,Core
puppetopenstack,20.161290322580644,Core
puppetopenstack,14.754098360655735,Core
puppetopenstack,21.025641025641026,Core
puppetopenstack,32.1608040201005,Core
puppetopenstack,27.272727272727277,Core
puppetopenstack,18.39080459770115,Core
puppetopenstack,29.35323383084577,Core
puppetopenstack,16.483516483516482,Core
puppetopenstack,23.16384180790961,Core
puppetopenstack,13.017751479289942,Core
puppetopenstack,11.904761904761903,Core
puppetopenstack,8.092485549132949,Core
puppetopenstack,18.7192118226601,Core
puppetopenstack,7.272727272727272,Core
puppetopenstack,11.695906432748538,Core
puppetopenstack,14.117647058823527,Core
puppetopenstack,10.11904761904762,Core
puppetopenstack,28.310502283105023,Core
puppetopenstack,34.48275862068966,Core
puppetopenstack,25.210084033613445,Core
puppetopenstack,36.24161073825504,Core
puppetopenstack,22.04724409448819,Core
puppetopenstack,30.89430894308943,Core
puppetopenstack,18.58407079646018,Core
puppetopenstack,16.964285714285715,Core
puppetopenstack,12.06896551724138,Core
puppetopenstack,20.26143790849673,Core
puppetopenstack,11.11111111111111,Core
puppetopenstack,16.52173913043478,Core
puppetopenstack,18.103448275862068,Core
puppetopenstack,17.431192660550458,Core
puppetopenstack,26.55367231638418,Core
puppetopenstack,32.69230769230769,Core
puppetopenstack,31.506849315068493,Core
puppetopenstack,26.31578947368421,Core
puppetopenstack,30.43478260869565,Core
puppetopenstack,23.0,Core
puppetopenstack,21.21212121212121,Core
puppetopenstack,20.2020202020202,Core
puppetopenstack,27.205882352941178,Core
puppetopenstack,14.736842105263158,Core
puppetopenstack,19.41747572815534,Core
puppetopenstack,22.33009708737864,Core
puppetopenstack,19.387755102040817,Core
puppetopenstack,29.87804878048781,Core
puppetopenstack,22.689075630252105,Core
puppetopenstack,32.432432432432435,Core
puppetopenstack,42.465753424657535,Core
puppetopenstack,42.5925925925926,Core
puppetopenstack,29.82456140350877,Core
puppetopenstack,25.86206896551724,Core
puppetopenstack,24.50980392156863,Core
puppetopenstack,23.529411764705884,Core
puppetopenstack,32.758620689655174,Core
puppetopenstack,37.93103448275862,Core
