intersect_rev,developer
11.133069828722004,Non core
0.6010518407212623,Core
0.67618332081142,Non core
1.694915254237288,Core
3.021370670596905,Non core
3.064516129032258,Core
3.951612903225806,Non core
6.517690875232775,Core
7.262569832402235,Non core
2.985074626865672,Core
3.7706205813040063,Non core
5.8988764044943816,Core
5.8988764044943816,Non core
5.714285714285714,Core
4.8979591836734695,Non core
5.215419501133787,Core
4.308390022675737,Non core
7.4074074074074066,Core
6.296296296296296,Non core
4.697986577181208,Core
9.060402684563758,Non core
4.573170731707317,Core
5.182926829268292,Non core
5.291970802919708,Core
3.832116788321168,Non core
4.407294832826747,Core
4.711246200607903,Non core
8.433734939759036,Core
10.843373493975903,Non core
2.636203866432337,Core
3.5149384885764503,Non core
4.37956204379562,Core
4.744525547445255,Non core
4.69208211143695,Core
5.571847507331378,Non core
7.471264367816093,Core
8.620689655172415,Non core
2.4080267558528425,Core
2.6755852842809364,Non core
0.0,Core
6.622516556291391,Non core
3.769140164899882,Core
4.593639575971731,Non core
3.4990791896869244,Core
4.051565377532229,Non core
7.262569832402235,Core
10.614525139664805,Non core
5.379746835443038,Core
3.481012658227848,Non core
6.122448979591836,Core
4.761904761904762,Non core
5.68561872909699,Core
6.688963210702341,Non core
2.1705426356589146,Core
2.1705426356589146,Non core
3.15284441398218,Core
3.495544893762851,Non core
6.432748538011696,Core
4.093567251461988,Non core
4.424778761061947,Core
4.20353982300885,Non core
3.312629399585921,Core
4.140786749482402,Non core
5.9880239520958085,Core
4.790419161676647,Non core
4.25531914893617,Core
3.4227567067530065,Non core
3.206106870229008,Core
3.0534351145038165,Non core
3.3989266547406083,Core
4.47227191413238,Non core
5.963302752293578,Core
4.587155963302752,Non core
3.7735849056603774,Core
3.647798742138365,Non core
2.42914979757085,Core
11.740890688259109,Non core
3.125,Core
3.125,Non core
1.477832512315271,Core
1.477832512315271,Non core
3.375912408759124,Core
2.4635036496350367,Non core
7.6923076923076925,Core
4.615384615384616,Non core
2.952029520295203,Core
3.2287822878228782,Non core
3.584764749813293,Core
3.4353995519044065,Non core
2.8799019607843137,Core
2.450980392156863,Non core
5.754614549402823,Core
4.234527687296417,Non core
3.867403314917127,Core
3.078137332280978,Non core
4.499540863177227,Core
2.7548209366391188,Non core
4.371584699453552,Core
3.825136612021858,Non core
5.185185185185185,Core
3.7037037037037033,Non core
6.598984771573605,Core
5.076142131979696,Non core
7.320540156361052,Core
12.935323383084576,Non core
8.854166666666668,Core
18.229166666666664,Non core
3.762227238525208,Core
7.524454477050415,Non core
5.411103302881236,Core
8.643710470836261,Non core
6.166419019316494,Core
10.029717682020802,Non core
3.2838154808444098,Core
5.238467552775606,Non core
3.795507358636716,Core
6.196746707978312,Non core
6.873760740251157,Core
12.161269001982816,Non core
6.329113924050633,Core
11.744022503516174,Non core
6.995336442371753,Core
12.858094603597603,Non core
3.380503144654088,Core
4.952830188679245,Non core
5.237767057201929,Core
10.889042039972432,Non core
3.3725490196078427,Core
4.862745098039216,Non core
2.865761689291101,Core
7.013574660633484,Non core
2.202283849918434,Core
2.446982055464926,Non core
8.102955195424213,Core
18.30314585319352,Non core
0.0,Core
0.8935824532900082,Non core
7.668133249528599,Core
18.101822752985544,Non core
3.755868544600939,Core
7.914151576123407,Non core
3.970037453183521,Core
8.614232209737828,Non core
2.320359281437125,Core
4.341317365269461,Non core
1.0673234811165846,Core
1.0673234811165846,Non core
2.9253271747498077,Core
6.158583525789068,Non core
4.163955757970072,Core
9.9544567338972,Non core
8.92156862745098,Core
20.34313725490196,Non core
1.3843648208469057,Core
2.035830618892508,Non core
3.708887333799861,Core
6.298110566829951,Non core
3.0821917808219177,Core
6.506849315068493,Non core
1.306122448979592,Core
2.0408163265306123,Non core
10.061145080600332,Core
14.73040578098944,Non core
8.003904343582235,Core
12.68911664226452,Non core
3.0573248407643314,Core
4.203821656050955,Non core
2.5963808025177024,Core
1.4162077104642017,Non core
5.755395683453238,Core
10.251798561151078,Non core
1.0093167701863357,Core
4.813664596273292,Non core
2.047005307050796,Core
5.686125852918878,Non core
1.4331210191082804,Core
1.2738853503184715,Non core
7.729211087420043,Core
11.727078891257996,Non core
0.9933774834437088,Core
0.5794701986754967,Non core
6.178010471204189,Core
10.68062827225131,Non core
11.005291005291005,Core
22.01058201058201,Non core
9.742647058823527,Core
18.933823529411764,Non core
10.899653979238757,Core
9.86159169550173,Non core
11.128445137805512,Core
15.548621944877794,Non core
11.71270718232044,Core
12.5414364640884,Non core
6.8181818181818175,Core
12.144886363636363,Non core
0.5761316872427984,Core
0.4938271604938271,Non core
1.6935483870967745,Core
3.225806451612903,Non core
7.232267037552156,Core
12.656467315716272,Non core
7.075471698113208,Core
12.89308176100629,Non core
7.631578947368421,Core
11.710526315789474,Non core
9.49640287769784,Core
12.51798561151079,Non core
5.641025641025641,Core
9.230769230769232,Non core
6.365159128978225,Core
11.55778894472362,Non core
9.739524348810871,Core
13.137032842582103,Non core
8.99873257287706,Core
13.054499366286436,Non core
8.612975391498882,Core
12.527964205816556,Non core
5.565217391304348,Core
9.565217391304348,Non core
6.067961165048544,Core
11.529126213592232,Non core
6.678383128295256,Core
10.01757469244288,Non core
4.897314375987362,Core
12.16429699842022,Non core
4.054054054054054,Core
5.405405405405405,Non core
5.529131985731272,Core
9.57193816884661,Non core
0.0,Core
1.153846153846154,Non core
7.87037037037037,Core
11.11111111111111,Non core
5.658056580565805,Core
11.07011070110701,Non core
5.748865355521937,Core
13.313161875945536,Non core
5.681818181818182,Core
9.415584415584416,Non core
2.783300198807157,Core
2.1868787276341948,Non core
5.107084019769357,Core
10.378912685337728,Non core
4.143947655398037,Core
9.051254089422027,Non core
6.886045094454602,Core
10.176721511273614,Non core
3.10077519379845,Core
4.263565891472868,Non core
6.7934782608695645,Core
9.510869565217392,Non core
5.228758169934641,Core
10.326797385620914,Non core
3.313840155945419,Core
3.898635477582846,Non core
9.12667191188041,Core
11.17230527143981,Non core
7.209612817089453,Core
10.080106809078773,Non core
4.284103720405862,Core
4.8478015783540025,Non core
6.272401433691756,Core
2.3297491039426523,Non core
7.803468208092486,Core
9.633911368015417,Non core
1.697792869269949,Core
8.149405772495756,Non core
3.211009174311927,Core
4.587155963302752,Non core
2.7472527472527477,Core
2.380952380952381,Non core
7.328244274809161,Core
9.083969465648854,Non core
2.231237322515213,Core
1.4198782961460443,Non core
6.245239908606245,Core
9.215536938309215,Non core
8.771929824561402,Core
12.550607287449392,Non core
7.007786429365963,Core
8.898776418242491,Non core
11.32404181184669,Core
8.710801393728223,Non core
8.791208791208792,Core
9.34065934065934,Non core
10.232558139534884,Core
8.604651162790699,Non core
8.385481852315396,Core
11.639549436795996,Non core
0.796812749003984,Core
1.195219123505976,Non core
3.189493433395872,Core
6.566604127579738,Non core
4.887218045112782,Core
8.721804511278195,Non core
7.5,Core
10.714285714285714,Non core
7.032967032967033,Core
9.89010989010989,Non core
3.601532567049808,Core
5.210727969348659,Non core
5.311778290993072,Core
6.466512702078522,Non core
8.860759493670885,Core
13.257828114590271,Non core
6.568832983927324,Core
12.997903563941298,Non core
7.189973614775726,Core
13.588390501319262,Non core
3.387220939183987,Core
5.157813702848345,Non core
6.189821182943604,Core
11.898211829436038,Non core
3.95655546935609,Core
5.585725368502716,Non core
3.3457249070631967,Core
7.360594795539034,Non core
2.0717131474103585,Core
2.7091633466135456,Non core
8.05243445692884,Core
17.60299625468165,Non core
0.0,Core
0.870942201108472,Non core
8.773006134969325,Core
15.950920245398772,Non core
4.6,Core
8.533333333333333,Non core
4.081632653061225,Core
7.798833819241982,Non core
3.2665181885671863,Core
4.89977728285078,Non core
1.282051282051282,Core
0.9615384615384616,Non core
3.3308099924299777,Core
6.358819076457229,Non core
5.164622336991608,Core
10.13557133634603,Non core
8.728296574378227,Core
16.51806663538245,Non core
1.351351351351351,Core
2.146263910969793,Non core
5.185704274702172,Core
7.217939733707078,Non core
4.78502080443828,Core
8.39112343966713,Non core
1.4331210191082804,Core
1.910828025477707,Non core
9.786768726079826,Core
14.707490431930015,Non core
9.054726368159203,Core
15.572139303482588,Non core
3.0973451327433628,Core
5.372945638432364,Non core
3.488372093023256,Core
1.4728682170542635,Non core
6.718192627824019,Core
10.225921521997622,Non core
0.8314436885865457,Core
4.610733182161754,Non core
2.202643171806168,Core
4.47870778267254,Non core
1.480904130943102,Core
1.558846453624318,Non core
8.588298443370908,Core
13.419216317767043,Non core
0.9685230024213076,Core
0.645682001614205,Non core
8.257858284496537,Core
12.360149174214172,Non core
10.139165009940358,Core
16.40159045725646,Non core
9.39982347749338,Core
15.578111209179172,Non core
13.30977620730271,Core
11.896348645465253,Non core
12.578288100208768,Core
16.231732776617953,Non core
13.237727523441809,Core
12.575841147269715,Non core
7.590529247910864,Core
11.28133704735376,Non core
0.4815409309791332,Core
0.6420545746388443,Non core
1.729559748427673,Core
3.0660377358490565,Non core
6.896551724137931,Core
12.758620689655173,Non core
10.515873015873016,Core
15.476190476190476,Non core
7.733333333333333,Core
14.666666666666666,Non core
6.60377358490566,Core
9.19811320754717,Non core
7.084468664850137,Core
11.716621253405997,Non core
6.645569620253164,Core
12.025316455696204,Non core
6.721536351165981,Core
12.620027434842248,Non core
6.753246753246753,Core
9.87012987012987,Non core
5.633802816901409,Core
12.676056338028168,Non core
6.443298969072164,Core
9.793814432989691,Non core
6.872037914691943,Core
18.246445497630333,Non core
5.111821086261981,Core
7.987220447284344,Non core
3.5920461834509303,Core
6.927517639512508,Non core
0.0,Core
2.287581699346405,Non core
5.296610169491525,Core
8.26271186440678,Non core
5.88235294117647,Core
11.128775834658189,Non core
7.218683651804671,Core
14.64968152866242,Non core
6.235011990407674,Core
12.709832134292563,Non core
4.452054794520548,Core
3.4246575342465757,Non core
7.711442786069651,Core
13.681592039800991,Non core
3.225806451612903,Core
7.661290322580645,Non core
3.875968992248062,Core
6.459948320413436,Non core
4.234527687296417,Core
6.840390879478828,Non core
6.227106227106227,Core
11.538461538461538,Non core
6.028368794326241,Core
12.943262411347517,Non core
3.5830618892508146,Core
6.188925081433225,Non core
5.68678915135608,Core
9.448818897637794,Non core
3.826714801444044,Core
7.653429602888087,Non core
2.586206896551724,Core
5.890804597701149,Non core
3.825136612021858,Core
3.551912568306011,Non core
5.0691244239631335,Core
10.829493087557603,Non core
2.525252525252525,Core
7.07070707070707,Non core
3.125,Core
6.696428571428571,Non core
0.8595988538681949,Core
2.5787965616045847,Non core
3.807106598984772,Core
7.191201353637903,Non core
2.826855123674912,Core
2.4734982332155475,Non core
4.363001745200698,Core
9.336823734729494,Non core
4.280701754385965,Core
6.947368421052631,Non core
3.3858727378867486,Core
5.837711617046118,Non core
6.485963213939981,Core
6.292352371732816,Non core
4.772393538913363,Core
5.873715124816446,Non core
5.378151260504202,Core
5.546218487394958,Non core
6.60377358490566,Core
10.69182389937107,Non core
2.0905923344947737,Core
2.0905923344947737,Non core
3.987730061349693,Core
10.122699386503069,Non core
10.158730158730158,Core
13.492063492063492,Non core
6.213592233009709,Core
10.87378640776699,Non core
7.7490774907749085,Core
9.40959409594096,Non core
7.790697674418605,Core
10.348837209302324,Non core
7.723035952063914,Core
11.318242343541945,Non core
7.593457943925233,Core
10.86448598130841,Non core
5.802707930367505,Core
8.897485493230175,Non core
7.412398921832884,Core
13.881401617250674,Non core
6.358381502890173,Core
8.285163776493256,Non core
5.902777777777778,Core
10.76388888888889,Non core
3.982300884955752,Core
6.1946902654867255,Non core
5.029940119760479,Core
6.766467065868263,Non core
0.0,Core
2.008928571428572,Non core
7.129277566539924,Core
8.460076045627376,Non core
5.490196078431373,Core
9.54248366013072,Non core
5.528455284552845,Core
11.219512195121952,Non core
6.021897810218978,Core
10.766423357664232,Non core
3.712296983758701,Core
2.784222737819025,Non core
5.37037037037037,Core
11.666666666666666,Non core
4.889406286379511,Core
7.916181606519208,Non core
5.215281989084294,Core
7.095209217707701,Non core
3.325942350332594,Core
4.212860310421286,Non core
5.97667638483965,Core
8.746355685131196,Non core
5.714285714285714,Core
10.714285714285714,Non core
3.1390134529147984,Core
4.708520179372197,Non core
7.332796132151491,Core
10.31426269137792,Non core
5.866302864938609,Core
9.27694406548431,Non core
2.5179856115107917,Core
5.275779376498801,Non core
5.040322580645161,Core
3.225806451612903,Non core
5.622489959839357,Core
9.839357429718875,Non core
1.4814814814814816,Core
5.555555555555555,Non core
3.5532994923857872,Core
4.060913705583756,Non core
1.443298969072165,Core
2.6804123711340204,Non core
6.902086677367576,Core
9.951845906902086,Non core
2.107728337236534,Core
1.405152224824356,Non core
6.135458167330677,Core
9.163346613545816,Non core
6.058588548601864,Core
9.054593874833555,Non core
5.34521158129176,Core
6.848552338530068,Non core
9.42883046237534,Core
9.247506799637351,Non core
7.6223776223776225,Core
7.832167832167832,Non core
8.31353919239905,Core
7.600950118764846,Non core
9.01749663526245,Core
10.767160161507402,Non core
1.160092807424594,Core
1.6241299303944314,Non core
3.1982942430703627,Core
6.823027718550106,Non core
6.652360515021459,Core
10.085836909871244,Non core
8.041237113402062,Core
10.721649484536082,Non core
8.98876404494382,Core
10.486891385767793,Non core
9.319526627218936,Core
14.201183431952662,Non core
9.207161125319692,Core
12.915601023017905,Non core
5.450733752620545,Core
6.498951781970649,Non core
7.736389684813753,Core
12.750716332378223,Non core
7.439824945295405,Core
9.846827133479213,Non core
6.142034548944338,Core
11.516314779270632,Non core
5.597964376590331,Core
6.106870229007633,Non core
5.412208936438011,Core
8.370044052863436,Non core
0.0,Core
0.7594936708860759,Non core
7.459677419354839,Core
9.173387096774194,Non core
6.056338028169014,Core
9.577464788732394,Non core
6.227758007117438,Core
11.032028469750893,Non core
6.534653465346535,Core
8.514851485148515,Non core
3.7433155080213902,Core
3.2085561497326207,Non core
6.109979633401222,Core
10.590631364562118,Non core
5.368289637952559,Core
8.239700374531834,Non core
5.964467005076142,Core
7.804568527918781,Non core
3.816793893129771,Core
4.580152671755725,Non core
6.456692913385827,Core
8.188976377952756,Non core
6.125574272588056,Core
9.647779479326186,Non core
3.589743589743589,Core
4.615384615384616,Non core
7.49375520399667,Core
9.159034138218152,Non core
5.865921787709497,Core
7.891061452513965,Non core
2.956298200514139,Core
5.012853470437018,Non core
4.966139954853273,Core
2.9345372460496613,Non core
5.666316894018888,Core
8.814270724029381,Non core
1.851851851851852,Core
4.938271604938271,Non core
3.780718336483932,Core
5.293005671077505,Non core
1.3953488372093024,Core
2.3255813953488373,Non core
5.939788445890969,Core
7.729861676159479,Non core
2.4456521739130435,Core
1.6304347826086956,Non core
6.358381502890173,Core
8.257638315441785,Non core
6.903765690376569,Core
9.553695955369596,Non core
5.549132947976879,Core
7.514450867052023,Non core
9.048507462686567,Core
7.555970149253731,Non core
7.625272331154684,Core
7.988380537400146,Non core
8.052588331963847,Core
7.395234182415776,Non core
8.595988538681947,Core
10.458452722063036,Non core
1.0610079575596816,Core
0.7957559681697612,Non core
3.40632603406326,Core
7.785888077858881,Non core
6.9364161849710975,Core
8.670520231213873,Non core
5.507246376811594,Core
7.681159420289855,Non core
6.293706293706294,Core
8.916083916083917,Non core
5.370101596516691,Core
7.6923076923076925,Non core
9.523809523809524,Core
12.244897959183673,Non core
5.067567567567568,Core
7.263513513513513,Non core
6.129032258064516,Core
10.0,Non core
6.593406593406594,Core
13.461538461538462,Non core
5.240174672489083,Core
9.60698689956332,Non core
2.356020942408377,Core
4.450261780104712,Non core
0.0,Core
2.7777777777777777,Non core
3.9149888143176734,Core
5.8165548098434,Non core
5.714285714285714,Core
9.464285714285714,Non core
6.451612903225806,Core
13.399503722084368,Non core
6.666666666666667,Core
10.72463768115942,Non core
6.467661691542288,Core
4.975124378109453,Non core
7.48502994011976,Core
11.377245508982035,Non core
2.949852507374631,Core
5.3097345132743365,Non core
3.1312458361092603,Core
4.596935376415723,Non core
5.0228310502283104,Core
9.1324200913242,Non core
5.660377358490567,Core
10.062893081761008,Non core
5.61122244488978,Core
10.62124248496994,Non core
3.5398230088495577,Core
5.3097345132743365,Non core
3.939122649955237,Core
5.729632945389436,Non core
3.1413612565445024,Core
5.534779356768885,Non core
2.936378466557912,Core
5.383360522022838,Non core
3.202846975088968,Core
4.270462633451958,Non core
4.014598540145985,Core
7.2992700729927,Non core
2.5889967637540456,Core
8.414239482200648,Non core
2.7247956403269757,Core
6.539509536784741,Non core
1.1583011583011582,Core
3.088803088803089,Non core
3.202846975088968,Core
5.427046263345195,Non core
3.589743589743589,Core
2.564102564102564,Non core
3.619909502262444,Core
6.0633484162895925,Non core
3.563636363636364,Core
5.090909090909091,Non core
3.061224489795918,Core
3.7815126050420167,Non core
5.122950819672131,Core
4.918032786885246,Non core
3.6669213139801378,Core
4.507257448433919,Non core
4.232804232804233,Core
4.144620811287478,Non core
5.749128919860628,Core
8.362369337979095,Non core
2.512562814070352,Core
2.010050251256281,Non core
5.46218487394958,Core
12.605042016806722,Non core
5.742296918767507,Core
8.123249299719888,Non core
5.921052631578947,Core
7.730263157894737,Non core
5.825242718446602,Core
6.657420249653259,Non core
5.6716417910447765,Core
10.746268656716415,Non core
5.0,Core
7.419354838709677,Non core
4.843304843304843,Core
6.837606837606838,Non core
4.842615012106537,Core
8.716707021791766,Non core
4.887218045112782,Core
6.015037593984962,Non core
3.3854166666666665,Core
4.947916666666666,Non core
0.0,Core
0.7936507936507936,Non core
6.308411214953271,Core
12.032710280373832,Non core
3.789126853377265,Core
7.742998352553541,Non core
5.93607305936073,Core
11.643835616438356,Non core
5.684754521963824,Core
7.235142118863049,Non core
3.79746835443038,Core
4.219409282700422,Non core
6.539509536784741,Core
10.354223433242508,Non core
3.68271954674221,Core
4.815864022662889,Non core
3.642384105960265,Core
5.562913907284768,Non core
3.875968992248062,Core
5.426356589147287,Non core
5.343511450381679,Core
6.106870229007633,Non core
4.93601462522852,Core
6.946983546617916,Non core
2.3166023166023164,Core
5.019305019305019,Non core
5.202821869488536,Core
5.64373897707231,Non core
3.956043956043956,Core
4.835164835164836,Non core
1.8072289156626504,Core
3.0120481927710845,Non core
4.472843450479233,Core
2.2364217252396164,Non core
4.413472706155633,Core
5.574912891986063,Non core
2.127659574468085,Core
11.854103343465043,Non core
3.7037037037037033,Core
3.2098765432098766,Non core
1.023890784982935,Core
2.04778156996587,Non core
4.260869565217392,Core
4.695652173913043,Non core
2.6200873362445414,Core
1.7467248908296942,Non core
4.677846425419241,Core
5.119152691968226,Non core
4.181687094448449,Core
5.839942321557317,Non core
3.6882807852468766,Core
4.104699583581202,Non core
6.565656565656567,Core
5.151515151515151,Non core
5.007587253414264,Core
4.855842185128983,Non core
5.341506129597198,Core
5.078809106830122,Non core
8.880994671403197,Core
13.143872113676732,Non core
0.847457627118644,Core
0.847457627118644,Non core
3.900709219858156,Core
7.092198581560284,Non core
8.417508417508419,Core
11.896745230078563,Non core
8.638211382113822,Core
12.5,Non core
4.755043227665706,Core
6.340057636887608,Non core
6.798245614035088,Core
11.403508771929824,Non core
5.676855895196507,Core
6.841339155749636,Non core
4.435483870967742,Core
9.811827956989246,Non core
3.531300160513644,Core
4.975922953451043,Non core
6.083001705514497,Core
10.176236498010232,Non core
0.0,Core
1.6,Non core
7.646559048428207,Core
10.790144435004247,Non core
6.256860592755214,Core
9.879253567508233,Non core
5.270092226613966,Core
12.779973649538867,Non core
4.483695652173913,Core
6.657608695652175,Non core
2.631578947368421,Core
2.138157894736842,Non core
4.768583450210379,Core
8.835904628330995,Non core
5.06454816285998,Core
8.838133068520357,Non core
6.560182544209926,Core
9.241300627495722,Non core
2.4077046548956664,Core
4.012841091492777,Non core
6.341463414634147,Core
11.341463414634148,Non core
5.30565167243368,Core
9.22722029988466,Non core
2.576489533011272,Core
3.542673107890499,Non core
8.81924198250729,Core
10.568513119533527,Non core
6.300185299567635,Core
8.956145768993204,Non core
3.618090452261306,Core
4.623115577889447,Non core
3.994082840236687,Core
1.7751479289940828,Non core
6.304728546409807,Core
9.98248686514886,Non core
1.267605633802817,Core
5.211267605633803,Non core
3.050397877984085,Core
4.907161803713528,Non core
1.82648401826484,Core
2.13089802130898,Non core
6.586402266288951,Core
9.135977337110482,Non core
1.8302828618968388,Core
1.3311148086522462,Non core
7.142857142857142,Core
11.29737609329446,Non core
8.015028177833438,Core
11.39636819035692,Non core
6.881948120698782,Core
9.211222869242985,Non core
10.674157303370784,Core
8.667736757624397,Non core
9.149484536082474,Core
8.698453608247423,Non core
10.274963820549928,Core
8.5383502170767,Non core
7.338444687842278,Core
9.63855421686747,Non core
0.986842105263158,Core
1.151315789473684,Non core
2.7906976744186047,Core
4.8062015503875966,Non core
9.090909090909092,Core
15.61771561771562,Non core
4.737732656514383,Core
5.076142131979696,Non core
6.82110682110682,Core
16.216216216216218,Non core
6.73758865248227,Core
8.687943262411348,Non core
5.64516129032258,Core
11.774193548387096,Non core
3.937007874015748,Core
5.118110236220472,Non core
5.542021924482339,Core
11.571254567600487,Non core
0.0,Core
1.383399209486166,Non core
7.383177570093458,Core
11.495327102803738,Non core
5.528255528255528,Core
9.45945945945946,Non core
5.538922155688622,Core
10.32934131736527,Non core
5.314009661835748,Core
6.763285024154589,Non core
2.8629856850715747,Core
2.4539877300613497,Non core
4.605263157894736,Core
8.552631578947368,Non core
5.033557046979865,Core
9.619686800894854,Non core
5.474452554744526,Core
10.583941605839415,Non core
2.7777777777777777,Core
4.563492063492063,Non core
5.495978552278821,Core
7.506702412868632,Non core
5.006587615283268,Core
9.749670619235836,Non core
2.976190476190476,Core
3.571428571428571,Non core
7.093292212798766,Core
9.79182729375482,Non core
5.6105610561056105,Core
9.504950495049505,Non core
2.9082774049217,Core
3.9149888143176734,Non core
3.380782918149466,Core
2.135231316725979,Non core
5.826170009551098,Core
9.36007640878701,Non core
1.5,Core
4.166666666666666,Non core
2.8125,Core
5.3125,Non core
1.6635859519408502,Core
2.033271719038817,Non core
6.211656441717792,Core
9.739263803680982,Non core
1.859504132231405,Core
1.0330578512396695,Non core
5.720823798627003,Core
8.924485125858125,Non core
6.496062992125983,Core
10.62992125984252,Non core
5.601774819744869,Core
9.262340543538548,Non core
8.755364806866952,Core
8.412017167381974,Non core
7.2690217391304355,Core
8.695652173913043,Non core
7.774390243902439,Core
8.079268292682928,Non core
7.421383647798742,Core
11.572327044025158,Non core
1.859504132231405,Core
1.2396694214876034,Non core
3.256704980842912,Core
6.321839080459771,Non core
4.796511627906977,Core
6.976744186046512,Non core
6.888888888888889,Core
12.666666666666668,Non core
6.222222222222222,Core
8.0,Non core
4.864864864864865,Core
9.72972972972973,Non core
3.858520900321544,Core
4.501607717041801,Non core
6.025492468134415,Core
12.340672074159906,Non core
0.0,Core
1.1182108626198082,Non core
7.124681933842239,Core
10.941475826972011,Non core
5.537459283387622,Core
9.120521172638435,Non core
5.181347150259067,Core
10.621761658031089,Non core
4.53920220082531,Core
7.702888583218708,Non core
2.127659574468085,Core
1.800327332242226,Non core
5.070422535211268,Core
8.732394366197182,Non core
4.635108481262328,Core
8.284023668639055,Non core
5.641025641025641,Core
9.914529914529917,Non core
2.741935483870968,Core
3.870967741935484,Non core
5.176470588235294,Core
8.117647058823529,Non core
4.393063583815029,Core
10.173410404624278,Non core
2.572347266881029,Core
3.054662379421222,Non core
7.853025936599424,Core
10.014409221902016,Non core
5.860349127182045,Core
10.349127182044889,Non core
3.1313131313131315,Core
5.454545454545454,Non core
3.2400589101620034,Core
1.7673048600883652,Non core
5.2264808362369335,Core
10.278745644599304,Non core
1.1283497884344147,Core
5.218617771509168,Non core
2.371541501976284,Core
4.61133069828722,Non core
1.669195751138088,Core
1.669195751138088,Non core
5.9405940594059405,Core
9.476661951909476,Non core
2.0,Core
1.0,Non core
5.432451751250893,Core
10.578984989278055,Non core
7.129455909943714,Core
12.00750469043152,Non core
6.197033898305085,Core
9.851694915254235,Non core
8.77742946708464,Core
7.601880877742946,Non core
7.830551989730424,Core
9.435173299101413,Non core
8.226950354609928,Core
8.085106382978724,Non core
7.427937915742794,Core
10.753880266075388,Non core
0.99009900990099,Core
1.155115511551155,Non core
2.4922118380062304,Core
5.29595015576324,Non core
4.713804713804714,Core
5.555555555555555,Non core
5.466237942122187,Core
7.07395498392283,Non core
6.0109289617486334,Core
10.655737704918032,Non core
4.405286343612335,Core
7.048458149779736,Non core
2.628120893561104,Core
3.942181340341656,Non core
0.0,Core
2.415458937198068,Non core
3.229398663697105,Core
4.89977728285078,Non core
4.370629370629371,Core
6.643356643356643,Non core
7.3604060913705585,Core
12.690355329949238,Non core
6.176470588235294,Core
10.0,Non core
5.181347150259067,Core
5.699481865284974,Non core
8.385093167701864,Core
11.801242236024844,Non core
2.332361516034985,Core
3.206997084548105,Non core
2.589641434262948,Core
4.116865869853918,Non core
5.5813953488372094,Core
6.046511627906977,Non core
4.554865424430641,Core
7.6604554865424435,Non core
5.0,Core
9.0,Non core
3.2407407407407405,Core
6.018518518518518,Non core
4.121863799283155,Core
4.749103942652329,Non core
2.823179791976226,Core
4.38335809806835,Non core
2.6272577996715927,Core
4.761904761904762,Non core
4.428044280442804,Core
3.321033210332104,Non core
3.614457831325301,Core
5.421686746987952,Non core
2.7777777777777777,Core
12.84722222222222,Non core
2.73224043715847,Core
4.098360655737705,Non core
2.0161290322580645,Core
2.82258064516129,Non core
2.9151943462897525,Core
4.063604240282685,Non core
4.945054945054945,Core
3.296703296703297,Non core
2.7728085867620758,Core
4.740608228980322,Non core
3.340595497458242,Core
4.429920116194626,Non core
2.382370458606313,Core
3.0375223347230493,Non core
4.918032786885246,Core
4.098360655737705,Non core
3.416856492027335,Core
3.340926347760061,Non core
3.7037037037037033,Core
3.7918871252204585,Non core
4.258943781942079,Core
5.621805792163544,Non core
3.723404255319149,Core
1.5957446808510638,Non core
5.084745762711865,Core
9.745762711864408,Non core
5.944055944055944,Core
8.916083916083917,Non core
4.409448818897638,Core
11.181102362204724,Non core
3.67504835589942,Core
4.642166344294004,Non core
4.469606674612634,Core
10.488676996424315,Non core
0.0,Core
0.9727626459143968,Non core
4.663677130044843,Core
9.955156950672643,Non core
4.07673860911271,Core
8.872901678657074,Non core
4.315476190476191,Core
11.75595238095238,Non core
4.333868378812198,Core
8.346709470304976,Non core
2.610441767068273,Core
2.0080321285140563,Non core
4.25531914893617,Core
9.328968903436987,Non core
4.671857619577309,Core
10.011123470522804,Non core
4.2477876106194685,Core
8.672566371681416,Non core
2.3391812865497075,Core
4.28849902534113,Non core
5.066666666666666,Core
8.133333333333333,Non core
5.158730158730158,Core
10.846560846560848,Non core
1.744186046511628,Core
3.488372093023256,Non core
5.597579425113464,Core
9.531013615733738,Non core
4.23348300192431,Core
8.017960230917256,Non core
2.3359288097886544,Core
4.560622914349278,Non core
2.0761245674740483,Core
1.5570934256055362,Non core
4.007455731593663,Core
8.946877912395154,Non core
1.3179571663920924,Core
4.118616144975288,Non core
1.5105740181268883,Core
3.927492447129909,Non core
1.279707495429616,Core
2.376599634369287,Non core
5.064247921390779,Core
9.674981103552533,Non core
2.0408163265306123,Core
0.8163265306122449,Non core
4.191616766467066,Core
8.757485029940119,Non core
5.111821086261981,Core
9.329073482428116,Non core
4.723127035830619,Core
8.034744842562432,Non core
7.1070234113712365,Core
7.5250836120401345,Non core
6.384408602150538,Core
8.736559139784946,Non core
7.013574660633484,Core
8.069381598793363,Non core
5.904059040590406,Core
11.193111931119311,Non core
0.8064516129032258,Core
1.0080645161290325,Non core
2.6266416510318957,Core
5.816135084427768,Non core
6.868131868131869,Core
10.989010989010987,Non core
4.932735426008969,Core
9.417040358744394,Non core
3.102310231023102,Core
4.092409240924092,Non core
0.0,Core
0.9433962264150944,Non core
3.90625,Core
4.6875,Non core
4.736842105263158,Core
7.017543859649122,Non core
4.513064133016627,Core
8.31353919239905,Non core
5.747126436781609,Core
8.333333333333332,Non core
5.128205128205128,Core
