length
2
2
2
3
2
2
5
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
4
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
24
2
3
2
2
3
2
2
2
8
2
8
3
2
3
2
3
2
3
2
3
2
3
4
2
2
2
3
3
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
5
4
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
3
3
2
2
3
4
2
2
3
5
2
2
2
2
3
2
3
2
2
3
2
2
2
2
2
2
2
2
2
2
6
5
2
2
2
2
2
4
2
2
4
7
2
2
2
2
2
2
3
2
2
2
2
15
2
2
3
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
2
2
15
2
2
2
2
3
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
5
2
2
2
2
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
3
2
2
2
2
2
2
2
4
13
3
3
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
16
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
3
2
2
2
4
2
2
3
3
2
3
4
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
5
2
2
2
2
2
2
3
4
3
2
2
2
2
2
2
2
2
2
2
2
2
3
2
4
2
2
2
3
5
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
4
2
52
2
2
2
2
2
2
4
2
2
2
2
2
9
2
2
2
2
2
2
3
2
2
2
2
2
4
3
2
2
6
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
3
3
2
2
2
2
2
2
2
3
4
3
2
2
2
16
2
3
6
2
2
2
2
2
3
2
2
2
2
2
2
2
5
2
4
2
2
2
2
4
2
2
2
2
2
10
2
3
2
3
2
3
2
2
2
2
2
2
2
2
2
4
4
3
4
2
2
2
2
3
3
2
2
2
3
2
2
2
3
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
3
4
2
2
2
5
2
2
3
2
2
2
2
2
2
2
2
2
3
3
2
3
2
4
5
3
3
2
2
2
2
2
4
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
10
2
2
2
2
2
2
2
2
3
2
3
3
2
2
2
2
2
2
6
2
2
2
2
3
2
2
2
2
2
3
2
2
2
2
3
2
2
2
2
3
2
7
2
2
2
2
2
2
3
2
2
12
3
2
4
2
2
2
2
2
2
4
2
4
2
2
2
2
2
2
2
2
3
2
2
3
2
3
2
2
2
2
2
2
2
2
3
2
2
2
3
2
2
3
3
3
2
2
2
3
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
4
2
2
2
2
6
2
3
2
3
6
2
2
2
2
3
2
2
2
2
2
2
2
2
3
4
2
2
2
2
2
7
3
3
2
4
2
2
3
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
9
3
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
3
4
2
2
2
2
2
2
2
6
5
2
4
2
2
2
2
2
2
4
2
2
4
2
2
2
2
2
2
3
2
3
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
13
5
4
2
3
2
2
2
4
2
2
3
2
2
3
2
2
2
2
2
2
3
2
4
4
2
4
2
5
2
3
3
2
2
2
2
3
2
2
2
2
4
2
3
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
3
3
3
3
2
2
2
2
2
3
2
2
2
2
2
5
5
7
2
2
3
3
3
2
18
2
2
2
2
2
2
2
2
2
2
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
5
2
2
2
3
3
2
2
3
2
2
2
2
2
2
2
3
2
4
4
2
2
2
2
2
2
3
4
5
2
2
2
3
2
2
2
2
4
4
5
4
2
2
5
3
3
2
2
3
2
3
2
2
8
2
2
3
2
3
2
2
3
2
2
2
8
2
2
2
6
2
3
2
120
2
2
2
2
2
2
4
2
14
2
2
2
3
9
2
2
2
2
2
2
2
2
2
2
2
2
2
3
4
2
2
2
2
2
2
2
3
4
2
2
3
2
3
2
2
2
2
2
11
2
2
2
5
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
3
3
2
2
2
2
23
2
2
2
2
2
3
2
2
2
2
3
2
2
2
2
7
2
2
2
3
2
2
2
2
2
2
2
2
4
2
2
4
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
40
2
3
2
2
3
2
2
2
2
2
3
2
2
2
2
2
2
2
3
2
2
3
3
2
2
2
2
2
3
2
2
2
2
3
2
2
2
2
2
5
2
3
2
4
2
2
2
3
4
2
2
2
3
2
2
2
8
4
2
2
2
2
2
7
2
2
2
2
2
2
2
2
2
2
2
3
3
2
2
2
2
2
2
2
2
4
4
2
2
2
2
3
3
3
2
2
2
2
14
2
2
2
3
2
2
2
2
12
5
2
2
5
2
2
4
2
2
2
6
2
5
2
2
2
2
2
2
2
2
2
4
3
2
7
2
7
3
2
2
4
2
3
3
3
2
2
2
2
2
2
3
2
2
2
4
2
2
3
2
2
2
2
2
2
2
3
2
2
2
2
2
3
2
5
2
2
2
6
2
2
2
2
3
2
2
2
2
2
2
2
3
21
2
2
2
3
3
2
2
13
2
2
3
2
2
2
2
2
2
2
2
3
2
2
2
4
7
2
2
2
2
7
2
2
3
2
2
2
2
4
3
2
2
2
4
2
6
2
2
2
2
2
2
2
2
2
3
2
2
4
3
2
2
3
2
2
2
2
6
2
3
2
2
2
2
7
2
2
2
4
2
3
3
16
3
27
2
2
6
2
2
2
2
2
2
2
2
2
2
2
2
3
4
2
4
2
2
2
2
3
2
2
2
2
2
2
2
16
2
2
2
3
2
4
2
3
3
2
3
2
2
2
3
2
2
29
3
2
4
2
2
2
2
2
2
3
3
2
2
2
3
3
2
2
4
2
3
2
2
2
2
2
2
2
2
3
2
2
3
2
2
2
4
2
2
2
2
3
3
2
2
3
2
2
2
2
3
2
2
2
2
3
2
2
2
2
4
2
2
2
2
6
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
3
2
2
4
2
5
2
3
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
7
2
2
5
2
2
3
2
2
2
2
2
2
2
2
5
2
3
2
2
2
2
2
2
2
3
2
2
3
2
2
2
2
4
2
2
6
2
2
2
2
2
13
2
2
3
2
2
2
2
2
3
2
2
14
2
3
3
3
2
2
4
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
3
2
2
2
3
2
4
3
2
2
2
4
2
2
2
2
2
2
3
3
3
2
2
2
2
2
2
2
2
2
3
5
2
2
2
3
2
2
2
3
2
2
4
3
2
2
2
2
2
3
2
9
2
4
2
2
2
2
2
2
2
2
2
5
2
2
3
2
2
2
3
2
2
7
3
2
2
4
2
2
2
2
2
2
2
2
2
3
2
2
2
2
16
2
2
2
2
2
6
2
2
2
3
2
2
6
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
3
3
3
2
2
2
2
2
3
2
2
2
2
2
2
6
2
2
2
2
3
2
2
2
2
2
2
2
3
4
2
3
4
3
2
2
2
2
2
2
3
2
2
3
2
2
2
2
4
2
2
4
2
2
2
2
2
2
2
2
2
2
2
30
2
3
2
2
8
5
3
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
4
2
6
8
2
2
2
2
3
2
2
45
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
46
3
4
2
2
2
3
2
5
2
2
3
2
3
2
2
2
3
2
3
2
5
2
2
2
2
3
2
2
2
2
2
2
2
2
3
2
2
3
2
2
2
2
2
2
3
4
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
3
2
3
2
2
2
3
3
2
2
2
2
2
2
2
3
3
3
3
3
3
2
2
2
2
4
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
3
2
2
3
2
4
2
2
3
2
2
2
2
2
2
10
2
2
2
2
3
2
2
2
2
2
2
3
2
2
2
3
2
4
3
2
2
2
2
2
3
2
2
2
2
2
2
2
5
2
3
2
3
3
2
2
3
2
2
2
2
2
2
2
2
2
3
2
3
2
2
2
3
2
16
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
3
3
2
2
3
2
2
2
2
2
5
2
2
2
2
2
2
2
2
2
27
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
4
5
2
2
2
2
2
2
3
2
2
3
3
2
2
3
3
2
2
2
2
2
2
2
2
2
2
2
2
3
2
3
2
2
2
3
2
2
2
2
2
2
3
2
2
2
2
2
3
2
2
2
3
2
2
2
2
3
2
4
2
2
2
2
2
2
2
2
5
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
5
2
3
2
4
2
2
2
2
3
5
2
2
2
2
3
2
3
2
2
2
2
2
2
3
2
3
2
2
2
2
4
2
2
3
2
4
2
6
2
2
2
3
5
3
2
2
2
2
2
2
3
2
2
2
2
2
2
2
3
2
3
9
4
3
16
2
2
2
2
2
2
2
2
2
2
4
2
2
2
3
2
2
2
2
2
2
2
3
2
2
2
2
4
2
2
2
3
2
2
6
3
2
3
2
2
2
2
2
9
2
2
2
2
2
2
5
2
2
2
4
3
2
2
2
2
2
2
2
3
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
3
2
2
3
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
5
2
6
4
2
2
2
2
2
2
2
2
2
2
5
2
2
2
2
3
2
2
2
2
2
2
2
2
4
2
28
2
2
2
3
2
2
5
3
2
2
2
2
4
2
2
2
2
2
3
2
2
2
2
3
3
2
2
2
2
2
4
2
3
7
2
2
17
3
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
3
2
2
3
2
3
2
2
3
2
2
2
2
3
2
2
2
2
5
2
2
2
2
2
2
2
2
2
10
2
2
2
2
2
3
3
2
2
3
2
2
3
3
2
3
2
4
2
6
2
5
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
64
2
3
3
2
2
2
2
2
2
2
2
2
2
4
2
2
3
2
3
3
2
2
2
2
2
2
3
2
3
2
3
2
2
2
2
3
2
2
3
2
3
4
2
2
2
2
3
12
2
2
2
2
2
2
4
2
2
2
2
4
7
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
3
3
2
2
2
3
4
2
2
2
2
2
2
2
3
4
9
2
2
2
2
2
5
2
2
2
2
2
21
3
2
3
2
3
2
3
2
2
2
3
2
3
2
2
2
2
2
2
2
2
3
2
2
2
3
2
2
3
2
3
3
2
2
2
2
2
2
2
2
2
6
2
3
2
3
2
2
4
2
2
2
2
2
4
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
3
3
2
2
2
2
2
2
2
4
2
2
3
2
2
2
4
3
4
2
2
4
2
2
2
2
2
2
3
3
3
2
3
2
2
2
5
4
4
5
3
4
2
7
2
2
3
2
3
2
2
2
2
2
2
2
2
2
3
2
2
5
2
3
3
2
2
3
2
2
2
3
2
7
2
2
2
2
4
2
2
2
2
4
2
2
2
2
2
2
2
6
2
3
2
2
2
2
2
2
2
4
2
2
4
3
2
2
2
2
6
2
2
2
2
3
2
2
3
2
2
2
2
2
2
2
2
2
2
46
2
2
2
2
3
4
2
2
2
2
2
2
11
2
2
3
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
6
2
2
2
2
3
8
2
2
2
2
2
3
3
3
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
5
5
2
2
2
2
2
2
13
2
4
2
2
2
2
3
2
2
2
3
2
2
2
7
2
2
2
3
4
3
3
2
2
2
2
2
2
5
13
3
2
2
2
2
2
2
2
2
3
2
2
2
3
2
3
2
2
4
2
2
4
2
3
2
2
3
2
2
2
3
2
3
2
2
2
3
2
2
2
3
2
2
9
2
2
2
2
2
2
2
2
4
2
3
2
2
2
2
2
3
2
2
3
2
2
2
2
2
3
2
3
2
3
2
2
2
2
2
3
2
2
2
3
6
2
2
2
2
2
2
5
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
5
2
2
2
3
2
2
2
3
2
2
2
3
2
2
2
3
3
3
2
2
5
2
2
2
2
2
3
2
9
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
4
5
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
18
3
3
3
10
2
2
2
3
2
2
3
2
2
4
2
2
3
2
2
6
2
2
2
2
11
2
2
2
2
3
4
2
2
2
3
2
2
4
3
2
2
2
2
5
3
3
2
3
2
2
4
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
3
2
2
2
2
2
6
5
2
2
2
2
3
2
2
2
2
2
2
2
3
2
2
2
4
2
18
2
2
3
2
3
3
2
2
3
24
2
2
3
3
2
3
2
2
2
2
37
2
3
38
2
2
2
2
2
2
29
4
2
2
2
9
3
2
2
3
2
2
2
2
2
2
2
5
2
2
2
2
2
2
4
2
2
3
2
2
2
2
2
2
3
2
3
2
2
2
2
2
3
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
3
2
3
2
3
2
3
4
3
2
3
3
2
2
4
2
2
5
2
2
2
2
2
2
2
2
2
3
4
2
2
2
3
2
2
3
3
2
2
3
30
3
2
4
2
2
5
2
2
2
4
2
2
2
2
3
2
2
2
2
3
2
2
2
2
2
20
2
3
3
3
2
2
2
2
2
3
3
2
2
4
2
2
2
2
4
2
2
2
2
2
3
2
2
2
2
38
3
6
2
2
3
2
2
2
2
2
2
2
3
5
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
6
2
2
2
2
2
2
2
2
4
3
3
2
2
2
2
2
2
2
2
2
3
6
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
3
2
225
2
3
2
2
2
2
2
2
2
2
2
2
2
5
2
3
2
11
2
2
2
6
2
2
2
5
2
2
2
2
3
3
2
3
2
4
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
4
2
9
2
2
2
2
3
2
2
2
2
2
2
2
2
3
2
2
2
2
3
3
2
2
2
2
2
2
3
2
3
2
2
2
2
2
2
2
2
4
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
3
2
2
3
2
3
27
3
3
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
3
3
2
2
2
2
2
2
2
2
3
2
2
3
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
4
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
3
2
11
2
2
2
2
2
2
2
3
2
9
2
2
2
2
2
3
2
2
3
2
2
2
2
2
2
4
2
2
3
2
2
2
2
2
2
2
2
5
3
3
2
3
2
2
2
2
2
2
2
2
2
3
2
2
2
3
2
2
2
2
5
3
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
3
2
3
2
2
3
2
2
2
2
2
11
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
14
2
3
2
2
2
2
2
2
2
2
3
2
8
2
2
2
3
2
2
2
2
2
2
3
4
2
2
2
2
2
2
4
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
3
4
2
2
2
2
2
2
5
2
2
2
2
3
2
2
2
2
2
2
2
5
2
2
2
2
2
3
2
2
3
2
2
5
2
5
2
3
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
3
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
3
4
3
2
2
4
3
2
2
2
2
2
2
6
3
2
2
2
2
2
2
2
2
6
3
2
2
3
2
2
2
2
2
2
3
2
2
2
2
2
2
10
2
3
2
2
2
2
2
5
2
2
2
2
2
2
2
2
5
2
2
2
10
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
7
2
2
2
7
2
2
7
2
35
2
2
2
4
5
2
2
2
2
2
2
2
3
3
2
2
3
3
3
2
2
2
3
7
3
2
2
2
3
2
2
2
2
2
3
2
2
5
2
2
2
2
2
2
2
2
2
4
2
2
3
2
5
2
5
2
2
4
3
2
2
4
2
4
2
2
2
2
3
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
8
3
3
2
3
2
5
2
2
2
2
2
2
4
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
9
2
2
2
2
3
3
3
3
2
2
2
2
2
2
3
2
2
2
5
2
19
2
2
2
2
2
2
4
3
4
2
2
2
2
2
2
2
4
2
3
2
2
5
2
2
4
2
2
2
2
2
2
2
3
2
2
2
5
2
2
2
2
2
2
5
2
2
4
4
2
2
2
2
2
2
2
4
3
2
2
2
2
2
8
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
6
3
2
2
2
12
2
3
2
2
2
2
2
2
2
2
5
2
2
2
2
3
3
3
3
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
3
3
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
3
3
2
2
2
2
2
2
2
2
3
9
3
2
2
2
2
2
4
3
2
3
2
2
3
3
2
2
2
2
3
2
2
2
2
3
2
2
3
2
3
2
2
2
2
2
2
2
2
7
2
2
2
2
2
3
2
2
2
4
2
2
2
2
2
2
2
3
2
2
3
2
2
2
2
2
2
4
2
3
2
3
2
3
2
2
2
2
2
2
2
3
2
2
2
2
4
2
2
2
2
4
5
3
2
2
2
2
3
2
3
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
5
3
6
2
2
2
2
2
2
3
3
2
2
4
2
61
2
2
4
3
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
4
2
2
2
2
2
2
3
2
2
6
2
5
4
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
3
2
2
3
2
10
2
2
2
2
2
2
4
2
2
2
2
3
2
2
2
2
5
2
2
2
2
2
2
3
2
3
2
2
2
4
2
2
3
2
2
2
2
3
2
2
2
6
2
2
3
2
2
2
3
2
2
24
7
2
2
2
2
3
26
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
2
2
2
2
2
4
3
2
2
2
2
5
2
2
3
2
6
3
2
3
2
2
2
5
2
2
2
2
2
5
28
4
2
5
2
5
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
23
2
2
5
3
2
3
3
2
2
7
2
2
2
2
2
4
2
3
2
3
2
2
2
2
2
2
2
2
2
2
2
5
2
3
2
3
2
2
2
3
3
2
2
2
2
3
2
2
4
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
3
2
7
4
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
4
3
2
2
3
2
5
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
6
2
2
2
2
2
2
2
3
3
3
2
3
2
2
2
2
2
6
2
3
2
2
7
2
2
2
2
2
2
2
9
2
3
2
2
18
4
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
16
2
2
5
2
3
2
2
2
2
2
3
2
3
2
2
5
2
2
2
2
2
2
2
4
2
2
2
3
2
2
2
2
3
2
2
2
2
2
3
2
3
2
2
2
5
2
2
2
2
2
4
3
3
4
2
2
3
4
3
2
2
3
2
2
2
3
2
3
2
5
2
3
2
5
2
3
2
4
2
2
2
4
3
4
10
2
2
2
2
2
2
3
2
2
3
2
3
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
3
3
2
2
2
2
2
3
3
4
2
2
2
2
2
2
13
2
3
2
2
2
2
3
2
2
2
2
2
2
4
2
2
2
2
2
2
2
3
2
3
2
2
2
3
3
2
2
2
2
2
11
2
2
3
2
2
2
2
2
2
3
3
2
2
2
2
3
3
2
4
2
2
2
2
2
2
2
2
3
2
3
2
2
2
3
2
3
2
2
2
3
2
2
2
2
2
2
2
3
2
2
2
3
3
3
6
2
2
2
4
2
2
6
3
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
3
3
2
2
2
2
2
2
2
2
3
2
2
3
4
2
2
2
2
2
2
2
8
2
2
2
3
2
2
2
2
2
2
2
2
2
3
11
3
3
2
5
3
2
2
2
2
3
2
6
2
2
3
2
2
2
3
2
4
4
3
2
2
2
2
2
2
2
3
3
2
2
2
2
3
2
2
2
2
3
2
2
5
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
5
6
3
2
3
2
2
3
3
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
29
2
2
2
2
3
2
2
2
3
2
2
2
2
2
2
2
3
3
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
3
3
2
2
5
2
2
2
2
3
2
2
2
2
2
2
2
2
4
2
8
3
2
2
2
2
2
2
2
2
2
5
3
4
2
2
4
2
2
2
3
2
2
2
2
2
3
2
2
2
2
2
2
3
2
3
3
3
2
2
2
2
2
2
2
2
2
2
3
2
2
2
6
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
4
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
3
2
2
2
2
2
2
3
2
2
2
2
2
3
2
3
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
5
4
4
2
2
5
2
2
3
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
3
42
3
2
2
2
2
2
2
2
2
2
2
2
2
3
2
3
2
2
4
2
2
2
3
2
3
3
2
3
3
3
2
3
2
2
2
3
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
35
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
3
2
39
4
2
2
2
2
2
4
2
2
2
4
3
2
4
3
3
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
3
2
2
2
2
3
2
2
5
2
2
2
2
2
3
3
2
2
2
2
4
2
3
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
5
2
2
2
2
2
3
2
2
2
3
2
2
2
2
3
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
5
2
2
5
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
2
2
2
2
2
2
3
3
2
2
2
2
2
3
2
2
2
2
2
2
8
2
2
2
2
2
2
2
2
2
2
3
5
2
2
3
3
2
4
