Source,Target,Source_repo,Target_repo
834144,834341,openstack/tripleo-ansible,openstack/tripleo-heat-templates
732821,833938,openstack/charms.openstack,openstack/charm-ceilometer
732821,834084,openstack/charms.openstack,openstack/charm-cinder
830504,825357,openstack/ansible-collection-kolla,openstack/kolla-ansible
834421,833221,openstack/devstack,openstack/neutron
834101,834102,openstack/puppet-tripleo,openstack/tripleo-ansible
799782,802099,openstack/kolla,openstack/kolla-ansible
802551,802478,openstack/openstack-ansible,openstack/sahara
807388,802478,openstack/openstack-ansible,openstack/sahara
834239,834251,openstack/cookbook-openstack-image,openstack/cookbook-openstack-integration-test
834245,834251,openstack/cookbook-openstack-dns,openstack/cookbook-openstack-integration-test
834238,834250,openstack/cookbook-openstack-identity,openstack/cookbook-openstack-dashboard
834238,834249,openstack/cookbook-openstack-identity,openstack/cookbook-openstack-telemetry
834238,834247,openstack/cookbook-openstack-identity,openstack/cookbook-openstack-orchestration
834239,834246,openstack/cookbook-openstack-image,openstack/cookbook-openstack-bare-metal
834241,834246,openstack/cookbook-openstack-network,openstack/cookbook-openstack-bare-metal
834241,834245,openstack/cookbook-openstack-network,openstack/cookbook-openstack-dns
834239,834242,openstack/cookbook-openstack-image,openstack/cookbook-openstack-compute
834241,834242,openstack/cookbook-openstack-network,openstack/cookbook-openstack-compute
834238,834241,openstack/cookbook-openstack-identity,openstack/cookbook-openstack-network
834239,834240,openstack/cookbook-openstack-image,openstack/cookbook-openstack-block-storage
834238,834239,openstack/cookbook-openstack-identity,openstack/cookbook-openstack-image
834237,834238,openstack/cookbook-openstack-ops-database,openstack/cookbook-openstack-identity
834236,834238,openstack/cookbook-openstack-ops-messaging,openstack/cookbook-openstack-identity
833698,834237,openstack/cookbook-openstack-common,openstack/cookbook-openstack-ops-database
833698,834236,openstack/cookbook-openstack-common,openstack/cookbook-openstack-ops-messaging
833698,834235,openstack/cookbook-openstack-common,openstack/cookbook-openstackclient
833881,833698,openstack/openstack-chef,openstack/cookbook-openstack-common
822482,822708,openstack/tripleo-ci,openstack/tripleo-heat-templates
830670,831438,openstack/tempest,openstack/cinder
785664,785666,openstack/tripleo-ansible,openstack/tripleo-heat-templates
833286,833809,openstack/openstack-zuul-jobs,openstack/debtcollector
833286,833824,openstack/openstack-zuul-jobs,openstack/osprofiler
833286,833818,openstack/openstack-zuul-jobs,openstack/oslo.concurrency
833286,833821,openstack/openstack-zuul-jobs,openstack/oslo.reports
833286,833820,openstack/openstack-zuul-jobs,openstack/oslo.log
833286,833810,openstack/openstack-zuul-jobs,openstack/futurist
833286,833819,openstack/openstack-zuul-jobs,openstack/oslo.i18n
832672,828894,openstack/puppet-tripleo,openstack/tripleo-heat-templates
833286,833834,openstack/openstack-zuul-jobs,openstack/whereto
833286,833816,openstack/openstack-zuul-jobs,openstack/os-api-ref
829502,829510,openstack/validations-libs,openstack/python-tripleoclient
833749,833850,openstack/tripleo-ansible,openstack/python-tripleoclient
830683,833850,openstack/tripleo-ansible,openstack/python-tripleoclient
833286,833817,openstack/openstack-zuul-jobs,openstack/os-client-config
833286,833822,openstack/openstack-zuul-jobs,openstack/oslo.rootwrap
833286,833829,openstack/openstack-zuul-jobs,openstack/shade
833286,833828,openstack/openstack-zuul-jobs,openstack/reno
804400,833122,openstack/telemetry-tempest-plugin,openstack/aodh
833182,833337,openstack/tripleo-ansible,openstack/tripleo-ci
832756,833337,openstack/tripleo-quickstart-extras,openstack/tripleo-ci
833286,833811,openstack/openstack-zuul-jobs,openstack/hacking
822901,822905,openstack/ansible-role-python_venv_build,openstack/openstack-ansible-os_gnocchi
834016,832868,openstack/python-tripleoclient,openstack/tripleo-docs
832846,832868,openstack/python-tripleoclient,openstack/tripleo-docs
815750,808215,openstack/tripleo-quickstart,openstack/tripleo-ci
819697,808215,openstack/tripleo-heat-templates,openstack/tripleo-ci
820056,808215,openstack/tripleo-common,openstack/tripleo-ci
828146,808215,openstack/tripleo-heat-templates,openstack/tripleo-ci
828147,808215,openstack/tripleo-common,openstack/tripleo-ci
833528,832747,openstack/skyline-apiserver,openstack/skyline-console
729132,729117,openstack/devstack,openstack/storlets
732821,833937,openstack/charms.openstack,openstack/charm-ceilometer
834015,832846,openstack/tripleo-ansible,openstack/python-tripleoclient
832844,832846,openstack/tripleo-ansible,openstack/python-tripleoclient
830476,830478,openstack/ossa,openstack/governance
831525,833119,openstack/openstack-ansible,openstack/openstack-ansible-lxc_hosts
831603,833119,openstack/ansible-role-systemd_networkd,openstack/openstack-ansible-lxc_hosts
833118,833119,openstack/openstack-ansible-lxc_container_create,openstack/openstack-ansible-lxc_hosts
831525,831528,openstack/openstack-ansible,openstack/openstack-ansible-haproxy_server
827533,827683,openstack/neutron-lib,openstack/neutron
822714,822716,openstack/tripleo-quickstart,openstack/tripleo-ci
831525,831530,openstack/openstack-ansible,openstack/openstack-ansible-plugins
833596,831530,openstack/openstack-ansible-tests,openstack/openstack-ansible-plugins
831525,833118,openstack/openstack-ansible,openstack/openstack-ansible-lxc_container_create
831603,833118,openstack/ansible-role-systemd_networkd,openstack/openstack-ansible-lxc_container_create
833705,833706,openstack/puppet-tripleo,openstack/tripleo-heat-templates
831525,831526,openstack/openstack-ansible,openstack/openstack-ansible-galera_server
831525,831603,openstack/openstack-ansible,openstack/ansible-role-systemd_networkd
807851,816624,openstack/puppet-oslo,openstack/puppet-heat
807851,816623,openstack/puppet-oslo,openstack/puppet-nova
833021,833421,openstack/kolla,openstack/kolla-ansible
739053,738445,openstack/octavia,openstack/puppet-octavia
772839,772840,openstack/puppet-openstack-integration,openstack/puppet-aodh
833021,833424,openstack/kolla,openstack/kolla-ansible
833021,833422,openstack/kolla,openstack/kolla-ansible
833021,833423,openstack/kolla,openstack/kolla-ansible
845595,833341,openstack/tripleo-ansible,openstack/tripleo-heat-templates
833182,833341,openstack/tripleo-ansible,openstack/tripleo-heat-templates
832810,832756,openstack/tripleo-common,openstack/tripleo-quickstart-extras
832755,832756,openstack/tripleo-common,openstack/tripleo-quickstart-extras
833021,833022,openstack/kolla,openstack/kolla-ansible
820551,820562,openstack/validations-libs,openstack/validations-common
826684,826930,openstack/glance,openstack/ironic
828508,827128,openstack/ironic,openstack/bifrost
827124,827128,openstack/ironic-inspector,openstack/bifrost
816622,816637,openstack/puppet-keystone,openstack/tripleo-heat-templates
816626,816637,openstack/puppet-nova,openstack/tripleo-heat-templates
816632,816637,openstack/puppet-heat,openstack/tripleo-heat-templates
816633,816637,openstack/puppet-ceilometer,openstack/tripleo-heat-templates
826100,830277,openstack/grenade,openstack/manila
831206,832889,openstack/puppet-openstack-integration,openstack/puppet-heat
830956,830957,openstack/charms.ceph,openstack/charm-ceph-mon
737135,737137,openstack/openstacksdk,openstack/cyborg
803716,832642,openstack/oslo.cache,openstack/puppet-oslo
828435,823573,openstack/project-config,openstack/openstack-ansible
864201,825816,openstack/tripleo-common,openstack/tripleo-ansible
830994,825816,openstack/tripleo-common,openstack/tripleo-ansible
696774,696775,openstack/puppet-openstacklib,openstack/puppet-keystone
697631,696775,openstack/puppet-neutron,openstack/puppet-keystone
697733,696775,openstack/puppet-openstack-integration,openstack/puppet-keystone
820379,820244,openstack/puppet-tripleo,openstack/releases
831538,831540,openstack/tripleo-heat-templates,openstack/tripleo-ansible
830888,831540,openstack/tripleo-heat-templates,openstack/tripleo-ansible
830219,831540,openstack/tripleo-heat-templates,openstack/tripleo-ansible
829428,831540,openstack/tripleo-heat-templates,openstack/tripleo-ansible
828587,831540,openstack/tripleo-heat-templates,openstack/tripleo-ansible
820170,820273,openstack/tripleo-quickstart,openstack/tripleo-common
797190,832819,openstack/kolla-ansible,openstack/kolla
797190,832820,openstack/kolla-ansible,openstack/kolla
822482,822705,openstack/tripleo-ci,openstack/tripleo-heat-templates
826193,826395,openstack/openstacksdk,openstack/ansible-collections-openstack
831245,832656,openstack/devstack,openstack/neutron
832640,832654,openstack/neutron-tempest-plugin,openstack/neutron
832629,832588,openstack/devstack-plugin-container,openstack/kuryr-kubernetes
798529,798540,openstack/project-config,openstack/governance
829979,829980,openstack/charm-guide,openstack/charm-deployment-guide
831227,831228,openstack/charm-guide,openstack/charm-deployment-guide
826995,829494,openstack/requirements,openstack/oslo.cache
831932,831934,openstack/tripleo-ci,openstack/tripleo-heat-templates
822190,822455,openstack/tripleo-common,openstack/python-tripleoclient
822188,822455,openstack/tripleo-heat-templates,openstack/python-tripleoclient
822189,822455,openstack/puppet-tripleo,openstack/python-tripleoclient
831206,831502,openstack/puppet-openstack-integration,openstack/puppet-nova
831206,831403,openstack/puppet-openstack-integration,openstack/puppet-keystone
831206,831401,openstack/puppet-openstack-integration,openstack/puppet-neutron
831206,831503,openstack/puppet-openstack-integration,openstack/puppet-horizon
831206,831404,openstack/puppet-openstack-integration,openstack/puppet-openstacklib
831206,831501,openstack/puppet-openstack-integration,openstack/puppet-placement
831206,831504,openstack/puppet-openstack-integration,openstack/puppet-octavia
800061,800063,openstack/tripleo-common,openstack/tripleo-heat-templates
800060,800063,openstack/tripleo-ansible,openstack/tripleo-heat-templates
830670,831229,openstack/tempest,openstack/nova
829579,829687,openstack/tripleo-quickstart,openstack/tripleo-heat-templates
831265,831266,openstack/kolla-ansible,openstack/kolla
830795,830740,openstack/puppet-nova,openstack/tripleo-heat-templates
830182,644271,openstack/tenks,openstack/kolla-ansible
830675,644271,openstack/tenks,openstack/kolla-ansible
789962,789963,openstack/devstack,openstack/nova
790186,789963,openstack/tempest,openstack/nova
804311,789963,openstack/tempest,openstack/nova
804035,825870,openstack/cinder,openstack/tempest
679486,802133,openstack/placement,openstack/nova
231289,239832,openstack/keystone,openstack/python-keystoneclient
523499,525792,openstack/keystone,openstack/python-keystoneclient
846421,824459,openstack/tripleo-common,openstack/tripleo-heat-templates
846356,824459,openstack/tripleo-common,openstack/tripleo-heat-templates
824431,824459,openstack/tripleo-common,openstack/tripleo-heat-templates
845482,830572,openstack/python-tripleoclient,openstack/tripleo-common
831023,830572,openstack/python-tripleoclient,openstack/tripleo-common
815143,821942,openstack/tripleo-quickstart-extras,openstack/tripleo-ci
815750,821942,openstack/tripleo-quickstart,openstack/tripleo-ci
819123,821942,openstack/tripleo-heat-templates,openstack/tripleo-ci
819697,821942,openstack/tripleo-heat-templates,openstack/tripleo-ci
820056,821942,openstack/tripleo-common,openstack/tripleo-ci
822040,831446,openstack/cinder,openstack/puppet-openstack-integration
831607,831917,openstack/tempest,openstack/nova
831206,831402,openstack/puppet-openstack-integration,openstack/puppet-cinder
831206,831499,openstack/puppet-openstack-integration,openstack/puppet-glance
831206,831406,openstack/puppet-openstack-integration,openstack/puppet-swift
831019,831023,openstack/tripleo-ansible,openstack/python-tripleoclient
831206,831352,openstack/puppet-openstack-integration,openstack/puppet-oslo
831651,831823,openstack/python-novaclient,openstack/python-openstackclient
754924,708317,openstack/tempest,openstack/devstack
782634,708317,openstack/nova,openstack/devstack
715271,789962,openstack/nova,openstack/devstack
824490,825688,openstack/os-brick,openstack/cinder
825669,825688,openstack/devstack,openstack/cinder
825440,830421,openstack/tripleo-ansible,openstack/python-tripleoclient
831642,815104,openstack/ansible-collection-kolla,openstack/kolla-ansible
807851,826636,openstack/puppet-oslo,openstack/puppet-neutron
829225,830176,openstack/kayobe-config-dev,openstack/kayobe
827667,827553,openstack/kayobe,openstack/tenks
829655,829656,openstack/tripleo-ci,openstack/tripleo-quickstart
831578,831614,openstack/tripleo-heat-templates,openstack/tripleo-quickstart
821036,831268,openstack/barbican,openstack/tripleo-heat-templates
821768,831268,openstack/barbican,openstack/tripleo-heat-templates
821752,831268,openstack/barbican,openstack/tripleo-heat-templates
821131,831268,openstack/barbican,openstack/tripleo-heat-templates
820886,831268,openstack/barbican,openstack/tripleo-heat-templates
817806,831268,openstack/barbican,openstack/tripleo-heat-templates
828550,830579,openstack/barbican,openstack/tripleo-heat-templates
828393,830579,openstack/barbican,openstack/tripleo-heat-templates
816756,830579,openstack/barbican,openstack/tripleo-heat-templates
743869,742522,openstack/cinder,openstack/python-cinderclient
819430,820907,openstack/kolla-ansible,openstack/ansible-collection-kolla
820221,820907,openstack/kayobe,openstack/ansible-collection-kolla
828723,827895,openstack/devstack,openstack/nova
822760,822703,openstack/requirements,openstack/python-tripleoclient
830716,830724,openstack/tripleo-ansible,openstack/python-tripleoclient
828884,830724,openstack/tripleo-ansible,openstack/python-tripleoclient
831538,830889,openstack/tripleo-heat-templates,openstack/tripleo-ansible
830888,830889,openstack/tripleo-heat-templates,openstack/tripleo-ansible
830219,830889,openstack/tripleo-heat-templates,openstack/tripleo-ansible
829428,830889,openstack/tripleo-heat-templates,openstack/tripleo-ansible
828587,830889,openstack/tripleo-heat-templates,openstack/tripleo-ansible
828149,828443,openstack/neutron-fwaas,openstack/neutron-tempest-plugin
805628,805632,openstack/nova,openstack/devstack
827733,827734,openstack/tripleo-ansible,openstack/python-tripleoclient
826150,827734,openstack/tripleo-ansible,openstack/python-tripleoclient
828752,827896,openstack/devstack,openstack/nova
830336,829655,openstack/tripleo-quickstart,openstack/tripleo-ci
830716,830723,openstack/tripleo-ansible,openstack/tripleo-heat-templates
828884,830723,openstack/tripleo-ansible,openstack/tripleo-heat-templates
833749,830687,openstack/tripleo-ansible,openstack/python-tripleoclient
830683,830687,openstack/tripleo-ansible,openstack/python-tripleoclient
829202,829054,openstack/kolla-ansible,openstack/kolla
827479,830069,openstack/tenks,openstack/kayobe
814730,815035,openstack/designate,openstack/designate-tempest-plugin
821036,830691,openstack/barbican,openstack/tripleo-heat-templates
821768,830691,openstack/barbican,openstack/tripleo-heat-templates
821752,830691,openstack/barbican,openstack/tripleo-heat-templates
821131,830691,openstack/barbican,openstack/tripleo-heat-templates
820886,830691,openstack/barbican,openstack/tripleo-heat-templates
817806,830691,openstack/barbican,openstack/tripleo-heat-templates
827008,830372,openstack/puppet-ceilometer,openstack/tripleo-heat-templates
829461,830372,openstack/puppet-keystone,openstack/tripleo-heat-templates
829459,830372,openstack/puppet-heat,openstack/tripleo-heat-templates
829457,830372,openstack/puppet-nova,openstack/tripleo-heat-templates
830336,829677,openstack/tripleo-quickstart,openstack/tripleo-ci
830132,830796,openstack/tripleo-ci,openstack/tripleo-validations
826501,826502,openstack/neutron-lib,openstack/neutron
828877,830563,openstack/devstack,openstack/neutron
833852,830654,openstack/python-tripleoclient,openstack/tripleo-ansible
830655,830654,openstack/python-tripleoclient,openstack/tripleo-ansible
830132,830165,openstack/tripleo-ci,openstack/python-tripleoclient
830132,830156,openstack/tripleo-ci,openstack/tripleo-common
830132,830160,openstack/tripleo-ci,openstack/tripleo-ansible
830960,829576,openstack/requirements,openstack/networking-ovn
830132,830135,openstack/tripleo-ci,openstack/tripleo-heat-templates
830132,830166,openstack/tripleo-ci,openstack/tripleo-upgrade
830717,830825,openstack/diskimage-builder,openstack/tripleo-ci
830336,830132,openstack/tripleo-quickstart,openstack/tripleo-ci
828776,828782,openstack/tripleo-ansible,openstack/tripleo-heat-templates
827494,828999,openstack/python-tripleoclient,openstack/tripleo-operator-ansible
829393,830799,openstack/tripleo-heat-templates,openstack/tripleo-upgrade
829393,830798,openstack/tripleo-heat-templates,openstack/tripleo-upgrade
829393,829394,openstack/tripleo-heat-templates,openstack/tripleo-upgrade
829393,830797,openstack/tripleo-heat-templates,openstack/tripleo-upgrade
829393,830743,openstack/tripleo-heat-templates,openstack/tripleo-upgrade
800753,801424,openstack/manila,openstack/python-manilaclient
829236,828211,openstack/tripleo-ci,openstack/tripleo-validations
821603,821606,openstack/os-brick,openstack/nova
828409,828559,openstack/puppet-neutron,openstack/tripleo-heat-templates
831538,830220,openstack/tripleo-heat-templates,openstack/tripleo-ansible
830888,830220,openstack/tripleo-heat-templates,openstack/tripleo-ansible
830219,830220,openstack/tripleo-heat-templates,openstack/tripleo-ansible
829428,830220,openstack/tripleo-heat-templates,openstack/tripleo-ansible
828587,830220,openstack/tripleo-heat-templates,openstack/tripleo-ansible
827844,830701,openstack/nova,openstack/devstack
825695,826200,openstack/diskimage-builder,openstack/ironic-python-agent-builder
826723,826739,openstack/kolla-ansible,openstack/kayobe
822039,821993,openstack/charms.openstack,openstack/charm-ironic-conductor
830336,830437,openstack/tripleo-quickstart,openstack/tripleo-heat-templates
829000,824426,openstack/tripleo-common,openstack/tripleo-puppet-elements
825983,825986,openstack/diskimage-builder,openstack/ironic-python-agent-builder
828174,814518,openstack/neutron-lib,openstack/python-openstackclient
828409,828557,openstack/puppet-neutron,openstack/tripleo-heat-templates
829899,829937,openstack/openstack-ansible-haproxy_server,openstack/openstack-ansible
813897,813264,openstack/nova,openstack/ironic
830179,830474,openstack/openstack-ansible-os_keystone,openstack/openstack-ansible
828174,808961,openstack/neutron-lib,openstack/neutron
824833,808961,openstack/nova,openstack/neutron
825669,825875,openstack/devstack,openstack/horizon
828091,828263,openstack/requirements,openstack/kuryr-kubernetes
819430,820221,openstack/kolla-ansible,openstack/kayobe
820165,824997,openstack/ansible-collection-kolla,openstack/kayobe
827340,827500,openstack/ironic-tempest-plugin,openstack/ironic
818623,818643,openstack/charms.ceph,openstack/charm-ceph-osd
826097,826100,openstack/nova,openstack/grenade
800753,802644,openstack/manila,openstack/manila-tempest-plugin
820168,819430,openstack/ansible-collection-kolla,openstack/kolla-ansible
829021,829111,openstack/openstack-ansible-openstack_hosts,openstack/openstack-ansible
827479,830067,openstack/tenks,openstack/kayobe
827479,830068,openstack/tenks,openstack/kayobe
835013,822280,openstack/charm-glance,openstack/charm-guide
814882,822280,openstack/charm-glance,openstack/charm-guide
828409,828558,openstack/puppet-neutron,openstack/tripleo-heat-templates
827479,827667,openstack/tenks,openstack/kayobe
827882,827340,openstack/ironic,openstack/ironic-tempest-plugin
830132,830133,openstack/tripleo-ci,openstack/tripleo-heat-templates
828087,828085,openstack/os-brick,openstack/cinder
828550,829596,openstack/barbican,openstack/tripleo-heat-templates
828393,829596,openstack/barbican,openstack/tripleo-heat-templates
816756,829596,openstack/barbican,openstack/tripleo-heat-templates
826870,829462,openstack/puppet-oslo,openstack/puppet-keystone
812092,812095,openstack/devstack,openstack/nova
821396,821435,openstack/devstack-plugin-ceph,openstack/nova
826870,829460,openstack/puppet-oslo,openstack/puppet-heat
826869,829459,openstack/puppet-oslo,openstack/puppet-heat
826870,829466,openstack/puppet-oslo,openstack/puppet-neutron
807851,826637,openstack/puppet-oslo,openstack/puppet-ec2api
826869,829463,openstack/puppet-oslo,openstack/puppet-ec2api
826870,829464,openstack/puppet-oslo,openstack/puppet-ec2api
826869,829465,openstack/puppet-oslo,openstack/puppet-neutron
826870,829458,openstack/puppet-oslo,openstack/puppet-nova
826869,829457,openstack/puppet-oslo,openstack/puppet-nova
826869,829461,openstack/puppet-oslo,openstack/puppet-keystone
828266,827293,openstack/diskimage-builder,openstack/bifrost
831538,829450,openstack/tripleo-heat-templates,openstack/tripleo-ansible
830888,829450,openstack/tripleo-heat-templates,openstack/tripleo-ansible
830219,829450,openstack/tripleo-heat-templates,openstack/tripleo-ansible
829428,829450,openstack/tripleo-heat-templates,openstack/tripleo-ansible
828587,829450,openstack/tripleo-heat-templates,openstack/tripleo-ansible
804966,813591,openstack/glance,openstack/python-glanceclient
822138,813052,openstack/ovsdbapp,openstack/neutron
826881,824457,openstack/openstack-ansible,openstack/openstack-ansible-os_zun
829717,829718,openstack/puppet-tripleo,openstack/tripleo-heat-templates
829236,828449,openstack/tripleo-ci,openstack/openstack-ansible-os_tempest
829236,829164,openstack/tripleo-ci,openstack/ansible-role-python_venv_build
822716,823966,openstack/tripleo-ci,openstack/tripleo-heat-templates
827137,827664,openstack/ironic-python-agent-builder,openstack/ironic-python-agent
830716,829132,openstack/tripleo-ansible,openstack/tripleo-heat-templates
828884,829132,openstack/tripleo-ansible,openstack/tripleo-heat-templates
826828,826851,openstack/neutron,openstack/devstack
829523,829538,openstack/tripleo-quickstart,openstack/tripleo-ci
825064,827739,openstack/nova,openstack/puppet-nova
824438,824444,openstack/glance,openstack/python-glanceclient
828174,828220,openstack/neutron-lib,openstack/python-neutronclient
829236,828295,openstack/tripleo-ci,openstack/ansible-config_template
828122,828121,openstack/charm-nova-cloud-controller,openstack/charm-nova-compute
789610,789614,openstack/diskimage-builder,openstack/octavia
829419,829420,openstack/releases,openstack/election
826284,829215,openstack/tripleo-quickstart-extras,openstack/tripleo-heat-templates
828852,828857,openstack/tripleo-ci,openstack/tripleo-heat-templates
830716,828887,openstack/tripleo-ansible,openstack/python-tripleoclient
828884,828887,openstack/tripleo-ansible,openstack/python-tripleoclient
831538,827551,openstack/tripleo-heat-templates,openstack/tripleo-ansible
830888,827551,openstack/tripleo-heat-templates,openstack/tripleo-ansible
830219,827551,openstack/tripleo-heat-templates,openstack/tripleo-ansible
829428,827551,openstack/tripleo-heat-templates,openstack/tripleo-ansible
828587,827551,openstack/tripleo-heat-templates,openstack/tripleo-ansible
827494,828998,openstack/python-tripleoclient,openstack/tripleo-docs
829309,829237,openstack/tripleo-ci,openstack/tripleo-heat-templates
816103,816245,openstack/tripleo-quickstart-extras,openstack/tripleo-ansible
816419,816245,openstack/tripleo-common,openstack/tripleo-ansible
816103,816246,openstack/tripleo-quickstart-extras,openstack/tripleo-ansible
802395,802401,openstack/tripleo-quickstart,openstack/tripleo-ansible
816103,816247,openstack/tripleo-quickstart-extras,openstack/tripleo-ansible
829234,829235,openstack/tripleo-ci,openstack/tripleo-heat-templates
829236,829246,openstack/tripleo-ci,openstack/tripleo-ansible
826470,826465,openstack/ironic,openstack/bifrost
829171,829172,openstack/kayobe-config-dev,openstack/kayobe
829173,829174,openstack/kayobe-config-dev,openstack/kayobe
826317,828299,openstack/tripleo-ci,openstack/ansible-role-tripleo-modify-image
829227,829221,openstack/tripleo-ci,openstack/ansible-role-python_venv_build
826345,826347,openstack/openstack-ansible-rabbitmq_server,openstack/openstack-ansible
824731,824734,openstack/openstack-ansible-plugins,openstack/openstack-ansible
828840,828997,openstack/tripleo-heat-templates,openstack/tripleo-quickstart
828841,828997,openstack/tripleo-heat-templates,openstack/tripleo-quickstart
826317,827859,openstack/tripleo-ci,openstack/tripleo-common
829025,829155,openstack/glance,openstack/python-glanceclient
826317,827858,openstack/tripleo-ci,openstack/python-tripleoclient
826317,827857,openstack/tripleo-ci,openstack/tripleo-ansible
826317,828454,openstack/tripleo-ci,openstack/tripleo-quickstart
828562,828561,openstack/tripleo-ansible,openstack/python-tripleoclient
827690,828561,openstack/tripleo-ansible,openstack/python-tripleoclient
826317,828076,openstack/tripleo-ci,openstack/puppet-tripleo
826317,828296,openstack/tripleo-ci,openstack/tripleo-operator-ansible
826317,826670,openstack/tripleo-ci,openstack/tripleo-heat-templates
826317,828484,openstack/tripleo-ci,openstack/tripleo-upgrade
826317,828491,openstack/tripleo-ci,openstack/ansible-role-tripleo-modify-image
826317,828456,openstack/tripleo-ci,openstack/tripleo-quickstart-extras
826317,828865,openstack/tripleo-ci,openstack/tripleo-repos
846421,824704,openstack/tripleo-common,openstack/tripleo-docs
846356,824704,openstack/tripleo-common,openstack/tripleo-docs
824431,824704,openstack/tripleo-common,openstack/tripleo-docs
828346,828237,openstack/openstack-ansible-openstack_hosts,openstack/openstack-ansible-lxc_hosts
829006,782273,openstack/kayobe-config-dev,openstack/kayobe
828551,828552,openstack/openstack-ansible,openstack/openstack-ansible-os_neutron
828548,828549,openstack/openstack-ansible,openstack/openstack-ansible-os_neutron
826116,826119,openstack/cinder,openstack/openstack-manuals
803716,827863,openstack/oslo.cache,openstack/puppet-oslo
756478,602432,openstack/neutron,openstack/nova
753314,602432,openstack/neutron,openstack/nova
822222,828987,openstack/project-config,openstack/skyline-console
825682,825686,openstack/designate,openstack/designate-tempest-plugin
828769,825735,openstack/devstack,openstack/neutron
828461,828462,openstack/octavia,openstack/octavia-tempest-plugin
826092,828804,openstack/python-cinderclient,openstack/devstack
828550,815071,openstack/barbican,openstack/barbican-tempest-plugin
828393,815071,openstack/barbican,openstack/barbican-tempest-plugin
816756,815071,openstack/barbican,openstack/barbican-tempest-plugin
828245,827017,openstack/tempest,openstack/neutron
823726,823827,openstack/cinder,openstack/devstack-plugin-ceph
827486,827479,openstack/kayobe,openstack/tenks
828245,827016,openstack/tempest,openstack/neutron
828594,827656,openstack/kolla-ansible,openstack/kolla
586452,587276,openstack/neutron,openstack/devstack
39181,828171,openstack/devstack,openstack/tripleo-quickstart
828386,827483,openstack/openstack-ansible,openstack/openstack-ansible-os_neutron
827576,816933,openstack/devstack,openstack/project-config
827578,816933,openstack/devstack,openstack/project-config
828409,828408,openstack/puppet-neutron,openstack/tripleo-heat-templates
826088,826094,openstack/tripleo-ansible,openstack/tripleo-heat-templates
817644,828550,openstack/barbican-tempest-plugin,openstack/barbican
827955,826695,openstack/tripleo-heat-templates,openstack/python-tripleoclient
826091,826118,openstack/tripleo-ansible,openstack/tripleo-heat-templates
826317,828259,openstack/tripleo-ci,openstack/tripleo-heat-templates
826317,828258,openstack/tripleo-ci,openstack/tripleo-heat-templates
826317,828262,openstack/tripleo-ci,openstack/tripleo-heat-templates
826317,828260,openstack/tripleo-ci,openstack/tripleo-heat-templates
828562,825416,openstack/tripleo-ansible,openstack/python-tripleoclient
827690,825416,openstack/tripleo-ansible,openstack/python-tripleoclient
827260,827261,openstack/tripleo-heat-templates,openstack/python-tripleoclient
817644,828393,openstack/barbican-tempest-plugin,openstack/barbican
827472,827609,openstack/tripleo-heat-templates,openstack/tripleo-upgrade
804523,805618,openstack/neutron,openstack/python-openstackclient
804988,805618,openstack/openstacksdk,openstack/python-openstackclient
824914,827037,openstack/oslo.service,openstack/neutron
824914,827038,openstack/oslo.service,openstack/neutron
824914,827039,openstack/oslo.service,openstack/neutron
817644,816756,openstack/barbican-tempest-plugin,openstack/barbican
826647,824022,openstack/neutron-tempest-plugin,openstack/neutron
826602,824042,openstack/ansible-role-systemd_service,openstack/openstack-ansible-galera_server
828189,816369,openstack/octavia,openstack/octavia-tempest-plugin
827647,827968,openstack/python-tripleoclient,openstack/tripleo-heat-templates
820377,806274,openstack/requirements,openstack/tempest
827553,827669,openstack/tenks,openstack/kayobe
826995,827613,openstack/requirements,openstack/oslo.cache
787474,787304,openstack/neutron-tempest-plugin,openstack/neutron
824989,824992,openstack/puppet-tripleo,openstack/tripleo-heat-templates
794860,827174,openstack/glance,openstack/python-glanceclient
824987,824988,openstack/puppet-tripleo,openstack/tripleo-heat-templates
822560,797537,openstack/tempest,openstack/neutron
802305,828055,openstack/puppet-openstacklib,openstack/puppet-openstack-cookiecutter
827307,827312,openstack/project-config,openstack/governance
827659,827661,openstack/tempest,openstack/nova
809198,824607,openstack/tempest,openstack/nova
816531,824731,openstack/ansible-role-systemd_service,openstack/openstack-ansible-plugins
819293,819517,openstack/openstacksdk,openstack/python-openstackclient
827544,823688,openstack/tripleo-quickstart,openstack/tripleo-ci
827618,827604,openstack/openstack-ansible,openstack/openstack-ansible-os_manila
805631,805636,openstack/nova,openstack/devstack
805630,805634,openstack/nova,openstack/devstack
805629,805633,openstack/nova,openstack/devstack
779146,779148,openstack/requirements,openstack/kolla-ansible
803716,827033,openstack/oslo.cache,openstack/puppet-oslo
824538,824570,openstack/ansible-role-qdrouterd,openstack/openstack-ansible
527798,528079,openstack/openstack-ansible-os_keystone,openstack/openstack-ansible
527814,528079,openstack/openstack-ansible-os_barbican,openstack/openstack-ansible
527827,528079,openstack/openstack-ansible-os_glance,openstack/openstack-ansible
527829,528079,openstack/openstack-ansible-os_cinder,openstack/openstack-ansible
528001,528079,openstack/openstack-ansible-os_nova,openstack/openstack-ansible
528007,528079,openstack/openstack-ansible-os_neutron,openstack/openstack-ansible
528018,528079,openstack/openstack-ansible-os_heat,openstack/openstack-ansible
