Source,Target,Source_repo,Target_repo
823093,823071,openstack/kolla-ansible,openstack/kolla
825932,816569,openstack/cinder,openstack/tempest
825931,816569,openstack/cinder,openstack/tempest
508659,670570,openstack/keystonemiddleware,openstack/neutron
824903,824681,openstack/kolla-ansible,openstack/kolla-ansible
824968,824681,openstack/kolla-ansible,openstack/kolla-ansible
824967,824681,openstack/kolla-ansible,openstack/kolla-ansible
824966,824681,openstack/kolla-ansible,openstack/kolla-ansible
824969,824681,openstack/kolla-ansible,openstack/kolla-ansible
823557,823555,openstack/kolla,openstack/kolla-ansible
822811,822743,openstack/kolla-ansible,openstack/bifrost
823559,823555,openstack/bifrost,openstack/kolla-ansible
823268,823266,openstack/kayobe-config-dev,openstack/kayobe
813008,813039,openstack/kolla,openstack/kolla-ansible
818548,818391,openstack/oslo.service,openstack/neutron
816571,816569,openstack/keystone,openstack/tempest
709385,714728,openstack/charms.openstack,openstack/openstack-zuul-jobs
820125,818536,openstack/neutron,openstack/neutron-lib
820379,820244,openstack/puppet-tripleo,openstack/releases
820126,818536,openstack/neutron-vpnaas,openstack/neutron-lib
816574,816569,openstack/nova,openstack/tempest
819326,819331,openstack/project-config,openstack/governance
819055,818614,openstack/python-openstackclient,openstack/requirements
816572,816569,openstack/glance,openstack/tempest
816573,816569,openstack/cinder,openstack/tempest
815869,815868,openstack/governance,openstack/governance-sigs
788821,787458,openstack/neutron-specs,openstack/nova-specs
816576,816569,openstack/requirements,openstack/tempest
815294,815265,openstack/neutron-tempest-plugin,openstack/neutron-dynamic-routing
806187,805452,openstack/devstack,openstack/tempest
806186,805452,openstack/devstack,openstack/tempest
767246,767032,openstack/pymod2pkg,openstack/karbor
800698,800532,openstack/pymod2pkg,openstack/project-config
769385,770215,openstack/kolla,openstack/kolla-ansible
811034,811014,openstack/kolla-ansible,openstack/kolla
753404,753403,openstack/tripleo-quickstart-extras,openstack/tripleo-ci
800693,800532,openstack/devstack-gate,openstack/project-config
800691,800532,openstack/openstack-zuul-jobs,openstack/project-config
800853,800143,openstack/project-config,openstack/neutron-lbaas
800853,800144,openstack/project-config,openstack/neutron-lbaas-dashboard
800840,800835,openstack/project-config,openstack/searchlight
800692,800532,openstack/pbr,openstack/project-config
799084,798955,openstack/requirements,openstack/openstack-ansible
796980,796963,openstack/project-config,openstack/openstack-specs
796978,796967,openstack/project-config,openstack/workload-ref-archs
796976,796970,openstack/project-config,openstack/governance-uc
796975,796965,openstack/project-config,openstack/project-navigator-data
796974,796966,openstack/project-config,openstack/enterprise-wg
796972,796968,openstack/project-config,openstack/ops-tags-team
796971,796969,openstack/project-config,openstack/uc-recognition
796973,796967,openstack/project-config,openstack/workload-ref-archs
791745,791645,openstack/project-config,openstack/tripleo-operator-ansible
780073,778957,openstack/devstack,openstack/ironic
793432,793431,openstack/project-config,openstack/openstack-zuul-jobs
792966,792952,openstack/puppet-openstack-integration,openstack/puppet-openstack_extras
787433,769974,openstack/openstack-ansible-os_gnocchi,openstack/openstack-ansible
769966,769935,openstack/openstack-ansible-os_tempest,openstack/openstack-ansible-os_ironic
740668,569091,openstack/neutron-tempest-plugin,openstack/neutron-dynamic-routing
783820,783828,openstack/hacking,openstack/tripleo-heat-templates
749358,705030,openstack/grenade,openstack/ironic
775827,774730,openstack/charm-guide,openstack/charm-neutron-openvswitch
780786,766100,openstack/tripleo-quickstart-extras,openstack/puppet-ironic
778648,778665,openstack/tripleo-heat-templates,openstack/tripleo-ansible
778648,778655,openstack/tripleo-heat-templates,openstack/tripleo-ansible
778648,778654,openstack/tripleo-heat-templates,openstack/tripleo-ansible
778648,771657,openstack/tripleo-heat-templates,openstack/tripleo-ansible
778650,778665,openstack/tripleo-heat-templates,openstack/tripleo-ansible
778650,778655,openstack/tripleo-heat-templates,openstack/tripleo-ansible
778650,778654,openstack/tripleo-heat-templates,openstack/tripleo-ansible
778650,771657,openstack/tripleo-heat-templates,openstack/tripleo-ansible
778649,778665,openstack/tripleo-heat-templates,openstack/tripleo-ansible
778649,778655,openstack/tripleo-heat-templates,openstack/tripleo-ansible
778649,778654,openstack/tripleo-heat-templates,openstack/tripleo-ansible
778649,771657,openstack/tripleo-heat-templates,openstack/tripleo-ansible
778456,778665,openstack/tripleo-heat-templates,openstack/tripleo-ansible
778456,778655,openstack/tripleo-heat-templates,openstack/tripleo-ansible
778456,778654,openstack/tripleo-heat-templates,openstack/tripleo-ansible
778456,771657,openstack/tripleo-heat-templates,openstack/tripleo-ansible
777025,776998,openstack/requirements,openstack/python-swiftclient
774378,774379,openstack/project-config,openstack/governance
773385,773383,openstack/project-config,openstack/governance
584857,606081,openstack/openstack-ansible-haproxy_server,openstack/openstack-ansible
747234,746561,openstack/requirements,openstack/cinder
767435,767032,openstack/kayobe-config,openstack/karbor
767961,767032,openstack/kayobe,openstack/karbor
768735,764058,openstack/project-config,openstack/tempest
767639,767032,openstack/kolla-ansible,openstack/karbor
764560,764521,openstack/kolla-ansible,openstack/qinling
767665,767666,openstack/project-config,openstack/governance
767436,767032,openstack/kayobe-config-dev,openstack/karbor
767963,767032,openstack/rpm-packaging,openstack/karbor
767636,767032,openstack/kolla,openstack/karbor
764541,764521,openstack/kayobe,openstack/qinling
764565,764526,openstack/kolla-ansible,openstack/searchlight
767962,767032,openstack/service-types-authority,openstack/karbor
767964,767032,openstack/os-service-types,openstack/karbor
764575,764526,openstack/kayobe-config-dev,openstack/searchlight
764555,764521,openstack/kayobe-config-dev,openstack/qinling
764568,764526,openstack/kayobe,openstack/searchlight
764557,764521,openstack/pymod2pkg,openstack/qinling
767238,767034,openstack/horizon,openstack/karbor-dashboard
767062,767032,openstack/project-config,openstack/karbor
767062,767034,openstack/project-config,openstack/karbor-dashboard
767062,767033,openstack/project-config,openstack/python-karborclient
764566,764526,openstack/kolla,openstack/searchlight
764559,764521,openstack/kolla,openstack/qinling
765799,765800,openstack/project-config,openstack/governance
764569,764526,openstack/python-openstackclient,openstack/searchlight
764556,764521,openstack/openstackclient,openstack/qinling
764556,764526,openstack/openstackclient,openstack/searchlight
764571,764526,openstack/openstackclient,openstack/searchlight
764554,764521,openstack/kayobe-config,openstack/qinling
764574,764526,openstack/kayobe-config,openstack/searchlight
764522,764523,openstack/qinling-dashboard,openstack/governance
764525,764523,openstack/python-qinlingclient,openstack/governance
764521,764523,openstack/qinling,openstack/governance
764527,764530,openstack/searchlight-specs,openstack/governance
764528,764530,openstack/searchlight-ui,openstack/governance
764529,764530,openstack/python-searchlightclient,openstack/governance
764526,764530,openstack/searchlight,openstack/governance
764534,764526,openstack/project-config,openstack/searchlight
764534,764529,openstack/project-config,openstack/python-searchlightclient
764534,764528,openstack/project-config,openstack/searchlight-ui
764534,764527,openstack/project-config,openstack/searchlight-specs
764532,764521,openstack/project-config,openstack/qinling
764532,764525,openstack/project-config,openstack/python-qinlingclient
764532,764522,openstack/project-config,openstack/qinling-dashboard
764562,764522,openstack/horizon,openstack/qinling-dashboard
764567,764528,openstack/horizon,openstack/searchlight-ui
764539,764527,openstack/openstack-manuals,openstack/searchlight-specs
764561,764521,openstack/rpm-packaging,openstack/qinling
764576,764526,openstack/pymod2pkg,openstack/searchlight
764540,764521,openstack/mistral-extra,openstack/qinling
764548,764521,openstack/openstack-manuals,openstack/qinling
764542,764521,openstack/security-doc,openstack/qinling
764543,764521,openstack/operations-guide,openstack/qinling
756313,756310,openstack/openstack-ansible-os_adjutant,openstack/openstack-ansible
763048,755576,openstack/openstack-ansible,openstack/openstack-ansible-os_octavia
759082,759084,openstack/openstack-ansible,openstack/openstack-ansible-os_barbican
755737,755576,openstack/openstack-ansible,openstack/openstack-ansible-os_octavia
761806,754653,openstack/openstack-ansible,openstack/openstack-ansible-os_manila
760771,754653,openstack/openstack-ansible,openstack/openstack-ansible-os_manila
759426,759396,openstack/openstack-ansible,openstack/openstack-ansible-os_manila
760195,759471,openstack/openstack-ansible,openstack/openstack-ansible-os_magnum
759932,759472,openstack/openstack-ansible-os_tempest,openstack/openstack-ansible-os_magnum
757854,739646,openstack/openstack-ansible,openstack/openstack-ansible-os_manila
755497,755586,openstack/openstack-ansible,openstack/openstack-ansible-galera_server
738959,739164,openstack/liberasurecode,openstack/swift
754347,754346,openstack/puppet-tripleo,openstack/releases
724934,717350,openstack/neutron-tempest-plugin,openstack/neutron
752736,750475,openstack/requirements,openstack/python-swiftclient
749029,744343,openstack/masakari,openstack/masakari
749995,749986,openstack/project-config,openstack/project-config
749576,749534,openstack/kolla-ansible,openstack/kolla
730430,730432,openstack/kolla-cli,openstack/project-config
748304,748302,openstack/project-config,openstack/governance
748683,748677,openstack/project-config,openstack/governance
730431,730430,openstack/project-config,openstack/kolla-cli
730431,730432,openstack/project-config,openstack/project-config
748056,748059,openstack/oslo.utils,openstack/nova
747891,747872,openstack/openstack-ansible-haproxy_server,openstack/openstack-ansible
739146,744673,openstack/openstack-ansible,openstack/openstack-ansible-os_masakari
747185,747188,openstack/project-config,openstack/governance
746348,746302,openstack/openstack-ansible,openstack/openstack-ansible-os_octavia
738030,738038,openstack/project-config,openstack/networking-l2gw-tempest-plugin
738030,738035,openstack/project-config,openstack/networking-l2gw
744453,733443,openstack/openstack-ansible,openstack/openstack-ansible-os_keystone
745171,745189,openstack/pbr,openstack/project-config
744881,733443,openstack/openstack-ansible-tests,openstack/openstack-ansible-os_keystone
742613,737478,openstack/tripleo-common,openstack/kolla
741507,741497,openstack/devstack,openstack/glance
735966,734184,openstack/devstack,openstack/nova
739333,739531,openstack/nova,openstack/requirements
737987,737989,openstack/project-config,openstack/networking-onos
737987,737988,openstack/project-config,openstack/solum-infra-guestagent
737987,737991,openstack/project-config,openstack/openstack-ux
513656,513658,openstack/networking-onos,openstack/project-config
737826,737408,openstack/openstack-zuul-jobs,openstack/cinder
619985,619973,openstack/ceilometer,openstack/devstack
736473,736449,openstack/requirements,openstack/python-muranoclient
736142,736140,openstack/project-config,openstack/governance
731566,728902,openstack/governance,openstack/project-config
728902,728890,openstack/project-config,openstack/python-tricircleclient
728902,728890,openstack/project-config,openstack/python-tricircleclient
728886,731566,openstack/tricircle,openstack/governance
675778,651492,openstack/heat,openstack/devstack
731313,728558,openstack/governance,openstack/releases
727796,728904,openstack/python-neutronclient,openstack/neutron
729070,727467,openstack/ironic-lib,openstack/ironic
729070,729463,openstack/ironic-lib,openstack/ironic-inspector
731809,731837,openstack/openstack-ansible-rabbitmq_server,openstack/openstack-ansible-tests
731462,731460,openstack/project-config,openstack/openstack-zuul-jobs
721742,721733,openstack/project-config,openstack/congress
721742,721736,openstack/project-config,openstack/congress-dashboard
721742,721738,openstack/project-config,openstack/congress-specs
721742,721740,openstack/project-config,openstack/congress-tempest-plugin
721742,721741,openstack/project-config,openstack/python-congressclient
698760,698754,openstack/congress-tempest-plugin,openstack/tempest
731534,721742,openstack/project-config,openstack/project-config
721605,721604,openstack/governance,openstack/election
725902,725903,openstack/openstack-ansible-tests,openstack/openstack-ansible-galera_server
729329,729331,openstack/openstack-ansible-ceph_client,openstack/openstack-ansible
728903,728886,openstack/project-config,openstack/tricircle
728903,728886,openstack/project-config,openstack/tricircle
700876,709278,openstack/heat-tempest-plugin,openstack/auto-scaling-sig
726757,724793,openstack/kolla-ansible,openstack/kolla
725962,724793,openstack/kolla-ansible,openstack/kolla
725847,725848,openstack/project-config,openstack/governance
724198,723762,openstack/tempest,openstack/keystone
722498,722923,openstack/openstack-ansible-os_tempest,openstack/openstack-ansible-tests
721349,721348,openstack/project-config,openstack/governance
723072,715174,openstack/project-config,openstack/networking-ovn
721978,720160,openstack/project-config,openstack/project-config
721722,721723,openstack/project-config,openstack/governance
721719,721720,openstack/project-config,openstack/i18n-specs
721044,708213,openstack/kolla,openstack/kolla-ansible
572283,574633,openstack/manila,openstack/python-manilaclient
572283,580582,openstack/manila,openstack/manila-tempest-plugin
717832,717775,openstack/governance,openstack/project-config
717832,717775,openstack/governance,openstack/project-config
717775,717832,openstack/project-config,openstack/governance
717775,717832,openstack/project-config,openstack/governance
710431,708675,openstack/charm-neutron-api,openstack/neutron-fwaas
717715,717717,openstack/project-config,openstack/openstack-ansible-pip_install
717715,716389,openstack/project-config,openstack/openstack-ansible-repo_build
715409,71541,openstack/tripleo-heat-templates,openstack/ironic
704133,709211,openstack/project-config,openstack/governance
713809,714030,openstack/project-config,openstack/governance
710782,710252,openstack/neutron,openstack/neutron
705059,703586,openstack/tripleo-ci,openstack/ansible-role-collect-logs
709386,714728,openstack/charms.ceph,openstack/openstack-zuul-jobs
710377,714728,openstack/charm-ironic,openstack/openstack-zuul-jobs
708273,708213,openstack/kolla,openstack/kolla-ansible
713925,713930,openstack/project-config,openstack/openstack-manuals
711834,711835,openstack/project-config,openstack/governance
698757,698754,openstack/barbican-tempest-plugin,openstack/tempest
711878,711902,openstack/project-config,openstack/governance
711910,712095,openstack/project-config,openstack/governance
711282,661856,openstack/requirements,openstack/python-openstackclient
710754,710756,openstack/stackviz,openstack/project-config
710653,710654,openstack/faafo,openstack/project-config
710652,710653,openstack/project-config,openstack/faafo
708801,707760,openstack/heat-tempest-plugin,openstack/heat
708916,708918,openstack/project-config,openstack/releases
708517,708514,openstack/project-config,openstack/service-types-authority
707665,707663,openstack/heat-tempest-plugin,openstack/heat
707665,707760,openstack/heat-tempest-plugin,openstack/heat
707913,707911,openstack/ironic-python-agent-builder,openstack/ironic-python-agent
706523,706263,openstack/charm-deployment-guide,openstack/charm-guide
705694,705695,openstack/neutron-lib,openstack/neutron
702097,701743,openstack/trove-dashboard,openstack/horizon
704020,704044,openstack/ansible-role-collect-logs,openstack/tripleo-ci
703081,703080,openstack/project-config,openstack/governance
703691,703692,openstack/project-config,openstack/governance
702079,701743,openstack/adjutant-ui,openstack/horizon
702099,701743,openstack/heat-dashboard,openstack/horizon
702077,701743,openstack/congress-dashboard,openstack/horizon
702082,701743,openstack/qinling-dashboard,openstack/horizon
702080,701743,openstack/heat-dashboard,openstack/horizon
703323,703326,openstack/project-config,openstack/governance
702572,702573,openstack/project-config,openstack/openstack-zuul-jobs
702071,702072,openstack/project-config,openstack/governance
702096,701743,openstack/sahara-dashboard,openstack/horizon
701530,701678,openstack/project-config,openstack/governance
702076,701743,openstack/magnum-ui,openstack/horizon
702074,701743,openstack/zaqar-ui,openstack/horizon
702084,701743,openstack/senlin-dashboard,openstack/horizon
701928,702173,openstack/charm-nova-compute,openstack/charm-neutron-openvswitch
701928,701929,openstack/charm-nova-compute,openstack/charm-neutron-openvswitch
702081,701743,openstack/mistral-dashboard,openstack/horizon
702086,701743,openstack/searchlight-ui,openstack/horizon
701513,701514,openstack/project-config,openstack/governance
701513,701514,openstack/project-config,openstack/governance
701701,701557,openstack/puppet-openstack-integration,openstack/puppet-openstack_spec_helper
701700,701557,openstack/puppet-openstack-integration,openstack/puppet-openstack_spec_helper
701689,701688,openstack/puppet-openstack-integration,openstack/puppet-openstack_spec_helper
701699,701557,openstack/puppet-openstack-integration,openstack/puppet-openstack_spec_helper
701534,701557,openstack/puppet-openstack-integration,openstack/puppet-openstack_spec_helper
700909,700914,openstack/project-config,openstack/governance
698762,698754,openstack/blazar-tempest-plugin,openstack/tempest
698763,698754,openstack/ironic-tempest-plugin,openstack/tempest
698764,698754,openstack/watcher-tempest-plugin,openstack/tempest
582130,580663,openstack/oslotest,openstack/cinder
638406,638407,openstack/charm-swift-storage,openstack/charm-swift-proxy
693945,693946,openstack/project-config,openstack/governance
697076,697095,openstack/project-config,openstack/governance
698761,698754,openstack/murano-tempest-plugin,openstack/tempest
649373,695834,openstack/neutron-tempest-plugin,openstack/neutron-vpnaas
696070,572767,openstack/neutron-lib,openstack/neutron
676421,696737,openstack/project-config,openstack/governance
696464,696465,openstack/charms.openstack,openstack/charm-layer-openstack
689119,680438,openstack/governance-sigs,openstack/governance
692094,692068,openstack/neutron-fwaas,openstack/neutron-lib
693462,693463,openstack/project-config,openstack/governance
692639,692640,openstack/project-config,openstack/openstack-zuul-jobs
666610,665715,openstack/neutron,openstack/os-vif
679496,677830,openstack/openstack-ansible,openstack/openstack-ansible-os_murano
690410,690401,openstack/openstack-chef,openstack/cookbook-openstack-image
690966,690387,openstack/releases,openstack/python-openstackclient
691277,657142,openstack/governance-sigs,openstack/governance
686097,686343,openstack/neutron-lib,openstack/neutron
688714,688699,openstack/project-config,openstack/governance
687925,687926,openstack/project-config,openstack/governance
688209,688211,openstack/project-config,openstack/governance
686177,687915,openstack/charms.openstack,openstack/charm-placement
688556,654056,openstack/bifrost,openstack/openstacksdk
688554,654056,openstack/bifrost,openstack/openstacksdk
687911,687915,openstack/charm-interface-placement,openstack/charm-placement
681343,687915,openstack/charm-nova-cloud-controller,openstack/charm-placement
686251,686253,openstack/project-config,openstack/governance
681722,681718,openstack/openstack-ansible,openstack/openstack-ansible-os_horizon
682608,682607,openstack/charm-neutron-openvswitch,openstack/charm-nova-compute
682215,682216,openstack/openstack-zuul-jobs,openstack/project-config
682808,682809,openstack/project-config,openstack/openstack-zuul-jobs
682214,682215,openstack/project-config,openstack/openstack-zuul-jobs
682213,682212,openstack/openstack-zuul-jobs,openstack/project-config
682211,682213,openstack/project-config,openstack/openstack-zuul-jobs
682222,682223,openstack/project-config,openstack/openstack-zuul-jobs
669298,669299,openstack/project-config,openstack/governance
681251,669223,openstack/openstack-zuul-jobs,openstack/tripleo-quickstart
674896,671043,openstack/manila-tempest-plugin,openstack/manila
679652,679650,openstack/project-config,openstack/governance
679655,669170,openstack/grenade,openstack/placement
679238,679101,openstack/requirements,openstack/openstack-ansible
679238,679105,openstack/requirements,openstack/openstack-ansible-tests
678597,678598,openstack/charm-layer-openstack-api,openstack/charms.openstack
678596,678597,openstack/charm-layer-openstack,openstack/charm-layer-openstack-api
678596,678598,openstack/charm-layer-openstack,openstack/charms.openstack
679070,679071,openstack/adjutant,openstack/openstack-manuals
678134,678135,openstack/service-types-authority,openstack/project-config
678351,678430,openstack/project-config,openstack/openstack-zuul-jobs
667423,667423,openstack/tripleo-ci,openstack/tripleo-ci
678132,678135,openstack/openstack-ansible-tests,openstack/project-config
678156,678155,openstack/project-config,openstack/training-guides
678133,678135,openstack/openstack-manuals,openstack/project-config
676268,642899,openstack/devstack,openstack/nova
677008,677009,openstack/project-config,openstack/openstack-zuul-jobs
676630,676631,openstack/project-config,openstack/openstack-zuul-jobs
676489,676482,openstack/project-config,openstack/openstack-manuals
676191,676193,openstack/project-config,openstack/governance
675360,673565,openstack/tripleo-heat-templates,openstack/paunch
675668,673561,openstack/puppet-tripleo,openstack/paunch
675666,673561,openstack/puppet-tripleo,openstack/paunch
675265,673561,openstack/tripleo-heat-templates,openstack/paunch
675617,675615,openstack/openstack-ansible-os_tempest,openstack/openstack-ansible-os_tempest
674648,673561,openstack/puppet-tripleo,openstack/paunch
675354,673565,openstack/puppet-tripleo,openstack/paunch
675664,673561,openstack/puppet-tripleo,openstack/paunch
619235,619538,openstack/project-config,openstack/governance
671268,671271,openstack/project-config,openstack/governance
671776,670203,openstack/requirements,openstack/neutron
671345,670203,openstack/neutron-lib,openstack/neutron
671311,671255,openstack/project-config,openstack/releases
670558,669609,openstack/requirements,openstack/python-openstackclient
670345,669609,openstack/releases,openstack/python-openstackclient
669901,669994,openstack/puppet-tripleo,openstack/tripleo-heat-templates
669901,669990,openstack/puppet-tripleo,openstack/tripleo-heat-templates
669901,669997,openstack/puppet-tripleo,openstack/tripleo-heat-templates
669901,668957,openstack/puppet-tripleo,openstack/tripleo-heat-templates
669902,669994,openstack/puppet-tripleo,openstack/tripleo-heat-templates
669902,669990,openstack/puppet-tripleo,openstack/tripleo-heat-templates
669902,669997,openstack/puppet-tripleo,openstack/tripleo-heat-templates
669902,668957,openstack/puppet-tripleo,openstack/tripleo-heat-templates
669900,669994,openstack/puppet-tripleo,openstack/tripleo-heat-templates
669900,669990,openstack/puppet-tripleo,openstack/tripleo-heat-templates
669900,669997,openstack/puppet-tripleo,openstack/tripleo-heat-templates
669900,668957,openstack/puppet-tripleo,openstack/tripleo-heat-templates
669871,669343,openstack/openstack-zuul-jobs,openstack/tripleo-ci
643662,643668,openstack/neutron-tempest-plugin,openstack/neutron-fwaas
668956,669994,openstack/puppet-tripleo,openstack/tripleo-heat-templates
668956,669990,openstack/puppet-tripleo,openstack/tripleo-heat-templates
668956,669997,openstack/puppet-tripleo,openstack/tripleo-heat-templates
668956,668957,openstack/puppet-tripleo,openstack/tripleo-heat-templates
667949,665264,openstack/project-config,openstack/governance
669366,669343,openstack/tripleo-repos,openstack/tripleo-ci
659386,658382,openstack/tripleo-heat-templates,openstack/puppet-keystone
665321,665414,openstack/project-config,openstack/governance
665652,656265,openstack/charm-swift-storage,openstack/charm-swift-storage
650422,653643,openstack/project-config,openstack/governance
650422,653643,openstack/project-config,openstack/governance
650422,653643,openstack/project-config,openstack/governance
650422,653643,openstack/project-config,openstack/governance
650422,653643,openstack/project-config,openstack/governance
650422,653643,openstack/project-config,openstack/governance
650422,653643,openstack/project-config,openstack/governance
666568,666569,openstack/project-config,openstack/governance
665451,665445,openstack/tripleo-common,openstack/tripleo-common
666196,665917,openstack/magnum,openstack/magnum
665449,665445,openstack/tripleo-common,openstack/tripleo-common
664639,650169,openstack/tripleo-quickstart-extras,openstack/tripleo-quickstart
663771,663736,openstack/tripleo-heat-templates,openstack/tripleo-common
663599,651772,openstack/openstack-zuul-jobs,openstack/tripleo-ci
663599,663336,openstack/openstack-zuul-jobs,openstack/tripleo-common
513658,513657,openstack/project-config,openstack/openstack-zuul-jobs
660947,635863,openstack/tripleo-heat-templates,openstack/tripleo-common
660947,663631,openstack/tripleo-heat-templates,openstack/python-tripleoclient
660947,668685,openstack/tripleo-heat-templates,openstack/python-tripleoclient
660947,636282,openstack/tripleo-heat-templates,openstack/python-tripleoclient
660943,635863,openstack/tripleo-heat-templates,openstack/tripleo-common
660943,663631,openstack/tripleo-heat-templates,openstack/python-tripleoclient
660943,668685,openstack/tripleo-heat-templates,openstack/python-tripleoclient
660943,636282,openstack/tripleo-heat-templates,openstack/python-tripleoclient
660942,635863,openstack/tripleo-heat-templates,openstack/tripleo-common
660942,663631,openstack/tripleo-heat-templates,openstack/python-tripleoclient
660942,668685,openstack/tripleo-heat-templates,openstack/python-tripleoclient
660942,636282,openstack/tripleo-heat-templates,openstack/python-tripleoclient
661914,661803,openstack/openstackclient,openstack/project-config
661541,661542,openstack/networking-l2gw,openstack/project-config
635730,635863,openstack/tripleo-heat-templates,openstack/tripleo-common
635730,663631,openstack/tripleo-heat-templates,openstack/python-tripleoclient
635730,668685,openstack/tripleo-heat-templates,openstack/python-tripleoclient
635730,636282,openstack/tripleo-heat-templates,openstack/python-tripleoclient
659524,659523,openstack/neutron-lib,openstack/neutron
659392,658382,openstack/puppet-tripleo,openstack/puppet-keystone
659735,659728,openstack/openstack-zuul-jobs,openstack/project-config
657547,657552,openstack/tripleo-common,openstack/python-tripleoclient
656657,656658,openstack/project-config,openstack/governance
657764,657766,openstack/project-config,openstack/governance
656680,656686,openstack/project-config,openstack/governance
658493,658494,openstack/project-config,openstack/neutron-lbaas
658493,658495,openstack/project-config,openstack/neutron-lbaas-dashboard
656671,656670,openstack/project-config,openstack/barbican
626693,623229,openstack/masakari-monitors,openstack/openstack-zuul-jobs
655413,654056,openstack/bifrost,openstack/openstacksdk
655412,654056,openstack/bifrost,openstack/openstacksdk
655411,654056,openstack/bifrost,openstack/openstacksdk
654233,654056,openstack/bifrost,openstack/openstacksdk
653740,649892,openstack/openstack-ansible-os_tempest,openstack/openstack-ansible
653690,649892,openstack/openstack-ansible-os_tempest,openstack/openstack-ansible
638666,642527,openstack/neutron-lib,openstack/neutron
653224,652862,openstack/python-searchlightclient,openstack/releases
652314,652339,openstack/openstack-ansible-os_neutron,openstack/openstack-ansible
652314,650485,openstack/openstack-ansible-os_neutron,openstack/openstack-ansible
652318,652339,openstack/openstack-ansible-os_keystone,openstack/openstack-ansible
652318,650485,openstack/openstack-ansible-os_keystone,openstack/openstack-ansible
652317,652339,openstack/openstack-ansible-os_cinder,openstack/openstack-ansible
652317,650485,openstack/openstack-ansible-os_cinder,openstack/openstack-ansible
652316,652339,openstack/openstack-ansible-os_nova,openstack/openstack-ansible
652316,650485,openstack/openstack-ansible-os_nova,openstack/openstack-ansible
652315,652339,openstack/openstack-ansible-os_tempest,openstack/openstack-ansible
652315,650485,openstack/openstack-ansible-os_tempest,openstack/openstack-ansible
652313,652339,openstack/openstack-ansible-os_glance,openstack/openstack-ansible
652313,650485,openstack/openstack-ansible-os_glance,openstack/openstack-ansible
652310,652339,openstack/openstack-ansible-openstack_hosts,openstack/openstack-ansible
652310,650485,openstack/openstack-ansible-openstack_hosts,openstack/openstack-ansible
652320,652321,openstack/openstack-ansible-lxc_container_create,openstack/openstack-ansible-tests
652320,650533,openstack/openstack-ansible-lxc_container_create,openstack/openstack-ansible-tests
652312,652339,openstack/openstack-ansible-rabbitmq_server,openstack/openstack-ansible
652312,650485,openstack/openstack-ansible-rabbitmq_server,openstack/openstack-ansible
652309,652339,openstack/openstack-ansible-galera_client,openstack/openstack-ansible
